node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,PIPEDA,16,256,tier1_hospital,0.955,high,20000
1,clinic_001,1000,tier_2,32,HIPAA,4,128,tier2_hospital,0.962,high,5000
2,research_center_002,5000,tier_3,64,PIPEDA,8,512,research_center,0.981,standard,20000
3,mobile_unit_003,100,tier_1,4,local,2,32,mobile_unit,0.765,high,2000
4,edge_device_004,100,tier_2,4,local,1,8,edge_device,0.783,critical,2000
5,hospital_005,2000,tier_1,128,GDPR,16,128,tier1_hospital,0.982,critical,50000
6,clinic_006,2000,tier_2,64,local,4,128,tier2_hospital,0.928,standard,10000
7,research_center_007,10000,tier_3,128,GDPR,32,256,research_center,0.995,high,20000
8,mobile_unit_008,1000,tier_1,8,local,1,64,mobile_unit,0.758,standard,5000
9,edge_device_009,500,tier_2,2,GDPR,0,16,edge_device,0.861,standard,1000
