timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753386617.1832464,1,20,"[6, 1, 19, 18, 12, 3, 4, 0, 17, 5, 9, 7]",12,0.6,0.6,"{6: 1.0, 1: 1.0, 19: 1.0, 18: 1.0, 12: 1.0, 3: 1.0, 4: 1.0, 0: 1.0, 17: 1.0, 5: 1.0, 9: 1.0, 7: 1.0}",,,
1753386632.7052205,2,20,"[8, 2, 3, 1, 11, 12, 18, 13, 4, 5, 6, 14]",12,0.6,0.6,"{8: 1.0, 2: 1.0, 3: 1.0, 1: 1.0, 11: 1.0, 12: 1.0, 18: 1.0, 13: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 14: 1.0}",,,
1753386645.4980292,3,20,"[7, 16, 19, 2, 17, 10, 4, 1, 15, 5, 12, 9]",12,0.6,0.6,"{7: 1.0, 16: 1.0, 19: 1.0, 2: 1.0, 17: 1.0, 10: 1.0, 4: 1.0, 1: 1.0, 15: 1.0, 5: 1.0, 12: 1.0, 9: 1.0}",,,
1753386657.746345,4,20,"[1, 19, 9, 3, 7, 8, 11, 5, 4, 6, 17, 2]",12,0.6,0.6,"{1: 1.0, 19: 1.0, 9: 1.0, 3: 1.0, 7: 1.0, 8: 1.0, 11: 1.0, 5: 1.0, 4: 1.0, 6: 1.0, 17: 1.0, 2: 1.0}",,,
1753386664.3996513,5,20,"[8, 12, 11, 4, 15, 0, 1, 10, 7, 13, 9, 16]",12,0.6,0.6,"{8: 1.0, 12: 1.0, 11: 1.0, 4: 1.0, 15: 1.0, 0: 1.0, 1: 1.0, 10: 1.0, 7: 1.0, 13: 1.0, 9: 1.0, 16: 1.0}",,,
1753386669.858147,6,20,"[4, 2, 7, 12, 5, 11, 0, 14, 8, 13, 10, 17]",12,0.6,0.6,"{4: 1.0, 2: 1.0, 7: 1.0, 12: 1.0, 5: 1.0, 11: 1.0, 0: 1.0, 14: 1.0, 8: 1.0, 13: 1.0, 10: 1.0, 17: 1.0}",,,
1753386675.5855243,7,20,"[15, 7, 19, 12, 13, 16, 6, 1, 0, 3, 5, 8]",12,0.6,0.6,"{15: 1.0, 7: 1.0, 19: 1.0, 12: 1.0, 13: 1.0, 16: 1.0, 6: 1.0, 1: 1.0, 0: 1.0, 3: 1.0, 5: 1.0, 8: 1.0}",,,
1753386681.4296808,8,20,"[10, 5, 6, 18, 7, 12, 2, 4, 9, 17, 19, 0]",12,0.6,0.6,"{10: 1.0, 5: 1.0, 6: 1.0, 18: 1.0, 7: 1.0, 12: 1.0, 2: 1.0, 4: 1.0, 9: 1.0, 17: 1.0, 19: 1.0, 0: 1.0}",,,
1753386687.960138,9,20,"[15, 11, 5, 0, 9, 12, 13, 7, 19, 18, 2, 14]",12,0.6,0.6,"{15: 1.0, 11: 1.0, 5: 1.0, 0: 1.0, 9: 1.0, 12: 1.0, 13: 1.0, 7: 1.0, 19: 1.0, 18: 1.0, 2: 1.0, 14: 1.0}",,,
1753386693.7981255,10,20,"[18, 12, 10, 14, 13, 16, 15, 1, 11, 7, 0, 4]",12,0.6,0.6,"{18: 1.0, 12: 1.0, 10: 1.0, 14: 1.0, 13: 1.0, 16: 1.0, 15: 1.0, 1: 1.0, 11: 1.0, 7: 1.0, 0: 1.0, 4: 1.0}",,,
