activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749392966.6374161,1
aggregation,,False,,,1,GossipAvg,1749392974.096358,
aggregation,,False,,,1,GossipAvg,1749392974.0963748,
aggregation,,False,,,1,GossipAvg,1749392974.0963845,
aggregation,,True,,,1,GossipAvg,1749392974.0963938,
aggregation,,False,,,1,GossipAvg,1749392974.0964022,
model_update,,,,52.20105635857774,1,,1749392974.3217075,
local_training,,,{},,2,,1749392974.6455956,1
aggregation,,False,,,2,GossipAvg,1749392976.66965,
aggregation,,False,,,2,GossipAvg,1749392976.669663,
aggregation,,False,,,2,GossipAvg,1749392976.6696732,
aggregation,,True,,,2,GossipAvg,1749392976.6696825,
aggregation,,False,,,2,GossipAvg,1749392976.6696906,
model_update,,,,37.9469562332309,2,,1749392976.8755922,
local_training,,,{},,3,,1749392977.2079508,1
aggregation,,False,,,3,GossipAvg,1749392979.171809,
aggregation,,False,,,3,GossipAvg,1749392979.171821,
aggregation,,False,,,3,GossipAvg,1749392979.1718304,
aggregation,,True,,,3,GossipAvg,1749392979.1718392,
aggregation,,False,,,3,GossipAvg,1749392979.1718466,
model_update,,,,32.60831104796446,3,,1749392979.3768215,
