timestamp,round_num,source_node,target_node,transfer_type,param_summary,strategy_name
1753369258.3873959,1,0,1,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.3873959,1,0,2,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.3873959,1,0,3,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.3873959,1,0,4,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.3873959,1,0,5,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.3873959,1,0,6,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.3873959,1,0,7,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.3873959,1,0,8,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.3873959,1,0,9,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.3873959,1,0,10,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.3873959,1,0,11,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.3873959,1,0,12,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.3873959,1,0,13,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.3873959,1,0,14,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.3873959,1,0,15,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.3873959,1,0,16,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.3873959,1,0,17,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.3873959,1,0,18,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.3873959,1,0,19,parameter_transfer,"{'norm': 3.260223627090454, 'mean': -0.011093975976109505, 'std': 0.1917899250984192}",
1753369258.38753,1,1,0,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.38753,1,1,2,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.38753,1,1,3,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.38753,1,1,4,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.38753,1,1,5,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.38753,1,1,6,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.38753,1,1,7,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.38753,1,1,8,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.38753,1,1,9,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.38753,1,1,10,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.38753,1,1,11,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.38753,1,1,12,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.38753,1,1,13,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.38753,1,1,14,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.38753,1,1,15,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.38753,1,1,16,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.38753,1,1,17,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.38753,1,1,18,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.38753,1,1,19,parameter_transfer,"{'norm': 3.3095333576202393, 'mean': -0.012913710437715054, 'std': 0.1945880949497223}",
1753369258.3876212,1,2,0,parameter_transfer,"{'norm': 3.2493155002593994, 'mean': -0.013616438955068588, 'std': 0.19098296761512756}",
1753369258.3876212,1,2,1,parameter_transfer,"{'norm': 3.2493155002593994, 'mean': -0.013616438955068588, 'std': 0.19098296761512756}",
1753369258.3876212,1,2,3,parameter_transfer,"{'norm': 3.2493155002593994, 'mean': -0.013616438955068588, 'std': 0.19098296761512756}",
1753369258.3876212,1,2,4,parameter_transfer,"{'norm': 3.2493155002593994, 'mean': -0.013616438955068588, 'std': 0.19098296761512756}",
1753369258.3876212,1,2,5,parameter_transfer,"{'norm': 3.2493155002593994, 'mean': -0.013616438955068588, 'std': 0.19098296761512756}",
1753369258.3876212,1,2,6,parameter_transfer,"{'norm': 3.2493155002593994, 'mean': -0.013616438955068588, 'std': 0.19098296761512756}",
1753369258.3876212,1,2,7,parameter_transfer,"{'norm': 3.2493155002593994, 'mean': -0.013616438955068588, 'std': 0.19098296761512756}",
