node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,national,FedRAMP,Rochester,USA,radiology,1984,mixed,mayo_clinic,tier1_hospital,north_america,2792,America/Chicago
1,regional,FedRAMP,Baltimore,USA,oncology,1988,mixed,johns_hopkins,tier2_hospital,europe,4288,America/New_York
2,international,HIPAA_compliant,Palo Alto,USA,cardiology,2017,public,stanford_med,research_center,asia_pacific,3832,America/Los_Angeles
3,international,SOC2,Boston,USA,neurology,2009,mixed,mass_general,mobile_unit,south_america,1871,America/New_York
4,international,FedRAMP,Los Angeles,USA,pathology,2019,mixed,ucla_health,edge_device,africa,414,America/Los_Angeles
5,national,ISO27001,London,UK,radiology,2004,public,mayo_clinic,tier1_hospital,north_america,4333,Europe/London
6,regional,ISO27001,Paris,France,oncology,1979,mixed,johns_hopkins,tier2_hospital,europe,492,Europe/Paris
7,regional,ISO27001,Tokyo,Japan,cardiology,1996,private,stanford_med,research_center,asia_pacific,3585,Asia/Tokyo
8,local,ISO27001,Singapore,Singapore,neurology,2016,research_grant,mass_general,mobile_unit,south_america,1169,Asia/Singapore
9,local,ISO27001,Sydney,Australia,pathology,1966,public,ucla_health,edge_device,africa,2592,Australia/Sydney
10,national,ISO27001,Rochester,USA,radiology,2009,public,mayo_clinic,tier1_hospital,north_america,1844,America/Chicago
11,international,FedRAMP,Baltimore,USA,oncology,1997,public,johns_hopkins,tier2_hospital,europe,4971,America/New_York
12,regional,SOC2,Palo Alto,USA,cardiology,1999,public,stanford_med,research_center,asia_pacific,1990,America/Los_Angeles
13,regional,FedRAMP,Boston,USA,neurology,2000,mixed,mass_general,mobile_unit,south_america,3598,America/New_York
14,international,FedRAMP,Los Angeles,USA,pathology,1956,private,ucla_health,edge_device,africa,960,America/Los_Angeles
15,national,SOC2,London,UK,radiology,1998,research_grant,mayo_clinic,tier1_hospital,north_america,2890,Europe/London
16,international,FedRAMP,Paris,France,oncology,1992,mixed,johns_hopkins,tier2_hospital,europe,1714,Europe/Paris
17,regional,HIPAA_compliant,Tokyo,Japan,cardiology,2009,private,stanford_med,research_center,asia_pacific,3903,Asia/Tokyo
18,local,FedRAMP,Singapore,Singapore,neurology,2016,private,mass_general,mobile_unit,south_america,1564,Asia/Singapore
19,local,ISO27001,Sydney,Australia,pathology,1983,private,ucla_health,edge_device,africa,4563,Australia/Sydney
