node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,ISO27001,radiology,1981,private,mayo_clinic,tier1_hospital,4073
1,international,HIPAA_compliant,oncology,2000,mixed,johns_hopkins,tier2_hospital,2861
2,local,FedRAMP,cardiology,1974,public,stanford_med,research_center,4804
3,local,FedRAMP,neurology,1997,mixed,mass_general,mobile_unit,1675
4,international,HIPAA_compliant,pathology,1990,mixed,ucla_health,edge_device,4419
5,local,HIPAA_compliant,radiology,1955,mixed,mayo_clinic,tier1_hospital,3838
6,regional,FedRAMP,oncology,1951,research_grant,johns_hopkins,tier2_hospital,1304
7,regional,ISO27001,cardiology,2013,mixed,stanford_med,research_center,2987
8,international,SOC2,neurology,2005,research_grant,mass_general,mobile_unit,4728
9,international,FedRAMP,pathology,1995,public,ucla_health,edge_device,4591
10,local,HIPAA_compliant,radiology,1953,public,mayo_clinic,tier1_hospital,3296
11,local,FedRAMP,oncology,1963,research_grant,johns_hopkins,tier2_hospital,2682
12,regional,HIPAA_compliant,cardiology,2007,research_grant,stanford_med,research_center,2311
13,international,FedRAMP,neurology,1994,research_grant,mass_general,mobile_unit,3340
14,regional,FedRAMP,pathology,1998,research_grant,ucla_health,edge_device,2538
15,national,ISO27001,radiology,2016,private,mayo_clinic,tier1_hospital,3061
16,local,FedRAMP,oncology,1953,public,johns_hopkins,tier2_hospital,1051
17,national,HIPAA_compliant,cardiology,1977,research_grant,stanford_med,research_center,4292
18,national,FedRAMP,neurology,2019,private,mass_general,mobile_unit,4446
19,national,SOC2,pathology,1999,public,ucla_health,edge_device,909
