node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,HIPAA,8,512,tier1_hospital,0.987,critical,50000
1,clinic_001,5000,tier_2,64,local,4,64,tier2_hospital,0.972,critical,5000
2,research_center_002,10000,tier_3,64,GDPR,32,1024,research_center,0.98,high,20000
3,mobile_unit_003,500,tier_1,16,HIPAA,1,16,mobile_unit,0.844,high,1000
4,edge_device_004,50,tier_2,8,HIPAA,1,16,edge_device,0.703,high,2000
5,hospital_005,2000,tier_1,64,HIPAA,8,128,tier1_hospital,0.992,high,10000
6,clinic_006,2000,tier_2,64,GDPR,2,256,tier2_hospital,0.933,standard,10000
7,research_center_007,10000,tier_3,64,HIPAA,32,1024,research_center,0.99,critical,100000
8,mobile_unit_008,500,tier_1,8,local,1,16,mobile_unit,0.802,critical,2000
9,edge_device_009,100,tier_2,8,HIPAA,1,16,edge_device,0.712,standard,500
10,hospital_010,5000,tier_1,64,HIPAA,8,256,tier1_hospital,0.997,high,20000
11,clinic_011,5000,tier_2,32,HIPAA,8,256,tier2_hospital,0.916,standard,20000
12,research_center_012,5000,tier_3,128,local,32,1024,research_center,0.996,high,50000
13,mobile_unit_013,500,tier_1,8,GDPR,2,32,mobile_unit,0.807,critical,5000
14,edge_device_014,100,tier_2,8,GDPR,1,16,edge_device,0.732,standard,500
