node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,HIPAA_compliant,radiology,1986,mixed,mayo_clinic,tier1_hospital,2061
1,national,SOC2,oncology,1986,private,johns_hopkins,tier2_hospital,3429
2,national,SOC2,cardiology,1987,private,stanford_med,research_center,1747
3,national,FedRAMP,neurology,2012,private,mass_general,mobile_unit,1562
4,international,FedRAMP,pathology,2001,private,ucla_health,edge_device,3967
5,regional,HIPAA_compliant,radiology,2006,research_grant,mayo_clinic,tier1_hospital,3496
6,national,FedRAMP,oncology,1984,private,johns_hopkins,tier2_hospital,357
7,regional,ISO27001,cardiology,2014,public,stanford_med,research_center,4217
8,local,FedRAMP,neurology,2003,research_grant,mass_general,mobile_unit,1264
9,regional,HIPAA_compliant,pathology,2018,public,ucla_health,edge_device,3740
10,national,ISO27001,radiology,1981,mixed,mayo_clinic,tier1_hospital,2304
11,international,HIPAA_compliant,oncology,1978,public,johns_hopkins,tier2_hospital,1252
12,national,SOC2,cardiology,1950,public,stanford_med,research_center,4494
13,national,HIPAA_compliant,neurology,1973,public,mass_general,mobile_unit,1632
14,international,ISO27001,pathology,1991,research_grant,ucla_health,edge_device,3657
