activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749450220.1810012,1
aggregation,,False,,,1,GossipAvg,1749450252.1922114,
aggregation,,True,,,1,GossipAvg,1749450252.192276,
aggregation,,False,,,1,GossipAvg,1749450252.1922855,
model_update,,,,3763.874267354918,1,,1749450255.0358126,
local_training,,,{},,2,,1749450255.5297563,1
aggregation,,False,,,2,GossipAvg,1749450282.1728365,
aggregation,,True,,,2,GossipAvg,1749450282.1728475,
aggregation,,False,,,2,GossipAvg,1749450282.1728559,
model_update,,,,2436.6548200797456,2,,1749450285.1517084,
local_training,,,{},,3,,1749450285.6352937,1
aggregation,,False,,,3,GossipAvg,1749450293.5679164,
aggregation,,True,,,3,GossipAvg,1749450293.5679271,
aggregation,,False,,,3,GossipAvg,1749450293.567935,
model_update,,,,1099.6935876988707,3,,1749450296.4882681,
