node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,PIPEDA,8,256,tier1_hospital,0.968,critical,50000
1,clinic_001,5000,tier_2,64,HIPAA,4,128,tier2_hospital,0.964,standard,5000
2,research_center_002,10000,tier_3,64,GDPR,32,256,research_center,0.993,standard,100000
3,mobile_unit_003,1000,tier_1,16,GDPR,1,32,mobile_unit,0.762,critical,5000
4,edge_device_004,100,tier_2,4,GDPR,0,8,edge_device,0.745,standard,2000
5,hospital_005,2000,tier_1,32,GDPR,4,256,tier1_hospital,0.988,critical,10000
6,clinic_006,2000,tier_2,64,GDPR,8,64,tier2_hospital,0.944,standard,5000
7,research_center_007,5000,tier_3,128,GDPR,8,1024,research_center,0.999,critical,20000
8,mobile_unit_008,500,tier_1,16,local,2,64,mobile_unit,0.859,standard,5000
9,edge_device_009,100,tier_2,2,HIPAA,1,8,edge_device,0.733,high,2000
10,hospital_010,2000,tier_1,128,GDPR,8,256,tier1_hospital,0.954,high,10000
11,clinic_011,2000,tier_2,32,PIPEDA,2,64,tier2_hospital,0.955,standard,20000
12,research_center_012,20000,tier_3,128,local,32,256,research_center,0.993,high,50000
13,mobile_unit_013,500,tier_1,4,local,2,64,mobile_unit,0.858,high,1000
14,edge_device_014,50,tier_2,2,PIPEDA,0,8,edge_device,0.834,standard,500
