node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,ISO27001,radiology,1990,research_grant,mayo_clinic,tier1_hospital,4671
1,national,HIPAA_compliant,oncology,2008,research_grant,johns_hopkins,tier2_hospital,733
2,local,ISO27001,cardiology,1971,public,stanford_med,research_center,677
3,international,HIPAA_compliant,neurology,2015,public,mass_general,mobile_unit,4346
4,local,SOC2,pathology,1983,public,ucla_health,edge_device,4659
5,local,HIPAA_compliant,radiology,2001,public,mayo_clinic,tier1_hospital,4915
6,regional,FedRAMP,oncology,2013,public,johns_hopkins,tier2_hospital,3312
7,international,ISO27001,cardiology,1997,research_grant,stanford_med,research_center,1769
8,regional,ISO27001,neurology,2000,research_grant,mass_general,mobile_unit,1461
9,international,FedRAMP,pathology,1967,research_grant,ucla_health,edge_device,76
