node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,ISO27001,radiology,1982,public,mayo_clinic,tier1_hospital,1836
1,regional,HIPAA_compliant,oncology,1976,research_grant,johns_hopkins,tier2_hospital,814
2,national,SOC2,cardiology,1981,private,stanford_med,research_center,2921
3,regional,ISO27001,neurology,2011,public,mass_general,mobile_unit,2670
4,national,HIPAA_compliant,pathology,1987,research_grant,ucla_health,edge_device,1582
5,national,SOC2,radiology,1975,private,mayo_clinic,tier1_hospital,119
6,international,HIPAA_compliant,oncology,2017,private,johns_hopkins,tier2_hospital,2642
7,regional,ISO27001,cardiology,1985,research_grant,stanford_med,research_center,741
8,local,SOC2,neurology,1953,private,mass_general,mobile_unit,3378
9,international,HIPAA_compliant,pathology,1961,public,ucla_health,edge_device,4962
10,local,HIPAA_compliant,radiology,2015,mixed,mayo_clinic,tier1_hospital,503
11,local,FedRAMP,oncology,2006,mixed,johns_hopkins,tier2_hospital,3619
12,regional,ISO27001,cardiology,2019,mixed,stanford_med,research_center,2629
13,national,SOC2,neurology,1982,research_grant,mass_general,mobile_unit,4413
14,local,HIPAA_compliant,pathology,1957,public,ucla_health,edge_device,1765
15,local,ISO27001,radiology,2016,private,mayo_clinic,tier1_hospital,4834
16,regional,ISO27001,oncology,1966,private,johns_hopkins,tier2_hospital,2343
17,national,ISO27001,cardiology,2003,public,stanford_med,research_center,4053
18,local,ISO27001,neurology,1967,public,mass_general,mobile_unit,4828
19,national,ISO27001,pathology,1972,mixed,ucla_health,edge_device,3676
