node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,HIPAA,4,128,tier1_hospital,0.99,critical,10000
1,clinic_001,1000,tier_2,64,HIPAA,2,256,tier2_hospital,0.928,critical,10000
2,research_center_002,10000,tier_3,64,GDPR,8,512,research_center,0.984,high,100000
3,mobile_unit_003,100,tier_1,16,GDPR,2,16,mobile_unit,0.756,standard,5000
4,edge_device_004,500,tier_2,4,local,1,8,edge_device,0.8,standard,2000
5,hospital_005,10000,tier_1,32,PIPEDA,4,512,tier1_hospital,0.964,critical,50000
6,clinic_006,1000,tier_2,32,PIPEDA,8,256,tier2_hospital,0.934,standard,20000
7,research_center_007,10000,tier_3,128,HIPAA,32,512,research_center,0.988,standard,20000
8,mobile_unit_008,1000,tier_1,16,PIPEDA,2,32,mobile_unit,0.81,high,5000
9,edge_device_009,500,tier_2,8,GDPR,1,16,edge_device,0.761,critical,500
10,hospital_010,5000,tier_1,64,GDPR,8,128,tier1_hospital,0.98,standard,50000
11,clinic_011,1000,tier_2,16,local,2,128,tier2_hospital,0.915,critical,5000
12,research_center_012,20000,tier_3,256,PIPEDA,16,512,research_center,0.983,standard,100000
13,mobile_unit_013,1000,tier_1,4,HIPAA,2,32,mobile_unit,0.786,critical,5000
14,edge_device_014,100,tier_2,8,HIPAA,0,8,edge_device,0.805,high,500
