timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753373578.097405,1,10,"[5, 1, 0, 3]",4,0.4,0.4,"{5: 1.0, 1: 1.0, 0: 1.0, 3: 1.0}",,,
1753373592.9891264,2,10,"[7, 4, 1, 9]",4,0.4,0.4,"{7: 1.0, 4: 1.0, 1: 1.0, 9: 1.0}",,,
1753373606.0022914,3,10,"[0, 1, 5, 3]",4,0.4,0.4,"{0: 1.0, 1: 1.0, 5: 1.0, 3: 1.0}",,,
1753373611.9519377,4,10,"[9, 2, 6, 0]",4,0.4,0.4,"{9: 1.0, 2: 1.0, 6: 1.0, 0: 1.0}",,,
1753373624.9534702,5,10,"[2, 0, 9, 8]",4,0.4,0.4,"{2: 1.0, 0: 1.0, 9: 1.0, 8: 1.0}",,,
1753373639.7566822,6,10,"[2, 3, 7, 4]",4,0.4,0.4,"{2: 1.0, 3: 1.0, 7: 1.0, 4: 1.0}",,,
1753373644.8000274,7,10,"[5, 2, 3, 4]",4,0.4,0.4,"{5: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}",,,
1753373649.9914489,8,10,"[1, 3, 4, 8]",4,0.4,0.4,"{1: 1.0, 3: 1.0, 4: 1.0, 8: 1.0}",,,
1753373656.2503235,9,10,"[1, 3, 2, 0]",4,0.4,0.4,"{1: 1.0, 3: 1.0, 2: 1.0, 0: 1.0}",,,
1753373662.3355525,10,10,"[3, 0, 5, 9]",4,0.4,0.4,"{3: 1.0, 0: 1.0, 5: 1.0, 9: 1.0}",,,
