node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,PIPEDA,16,512,tier1_hospital,0.965,critical,20000
1,clinic_001,1000,tier_2,64,PIPEDA,4,256,tier2_hospital,0.974,high,5000
2,research_center_002,20000,tier_3,128,local,8,512,research_center,0.983,high,20000
3,mobile_unit_003,1000,tier_1,4,PIPEDA,2,16,mobile_unit,0.79,high,1000
4,edge_device_004,100,tier_2,2,HIPAA,1,16,edge_device,0.841,high,1000
5,hospital_005,10000,tier_1,32,GDPR,16,512,tier1_hospital,0.958,high,50000
6,clinic_006,2000,tier_2,32,HIPAA,2,256,tier2_hospital,0.979,critical,20000
7,research_center_007,10000,tier_3,128,PIPEDA,16,512,research_center,0.983,high,20000
8,mobile_unit_008,500,tier_1,8,local,2,64,mobile_unit,0.815,high,5000
9,edge_device_009,50,tier_2,2,GDPR,1,8,edge_device,0.784,high,500
10,hospital_010,2000,tier_1,128,GDPR,16,512,tier1_hospital,0.979,critical,10000
11,clinic_011,2000,tier_2,64,GDPR,4,256,tier2_hospital,0.972,critical,20000
12,research_center_012,20000,tier_3,64,GDPR,8,1024,research_center,0.985,critical,100000
13,mobile_unit_013,1000,tier_1,16,PIPEDA,2,64,mobile_unit,0.794,high,2000
14,edge_device_014,100,tier_2,4,PIPEDA,1,16,edge_device,0.78,critical,500
