node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,ISO27001,radiology,1950,research_grant,mayo_clinic,tier1_hospital,524
1,international,FedRAMP,oncology,1974,public,johns_hopkins,tier2_hospital,2221
2,international,SOC2,cardiology,2004,research_grant,stanford_med,research_center,4750
3,local,FedRAMP,neurology,1984,public,mass_general,mobile_unit,4218
4,regional,FedRAMP,pathology,1955,mixed,ucla_health,edge_device,2236
5,national,HIPAA_compliant,radiology,1986,private,mayo_clinic,tier1_hospital,795
6,international,FedRAMP,oncology,2017,research_grant,johns_hopkins,tier2_hospital,2703
7,international,ISO27001,cardiology,1988,research_grant,stanford_med,research_center,4498
8,local,HIPAA_compliant,neurology,2002,public,mass_general,mobile_unit,1954
9,local,HIPAA_compliant,pathology,2000,public,ucla_health,edge_device,687
