node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,PIPEDA,4,256,tier1_hospital,0.954,high,10000
1,clinic_001,1000,tier_2,64,GDPR,4,256,tier2_hospital,0.98,high,10000
2,research_center_002,20000,tier_3,64,HIPAA,8,512,research_center,0.983,critical,100000
3,mobile_unit_003,100,tier_1,4,local,2,32,mobile_unit,0.819,standard,2000
4,edge_device_004,100,tier_2,8,local,0,8,edge_device,0.759,high,500
5,hospital_005,10000,tier_1,128,GDPR,4,128,tier1_hospital,0.996,standard,50000
6,clinic_006,2000,tier_2,32,PIPEDA,4,128,tier2_hospital,0.946,critical,5000
7,research_center_007,10000,tier_3,64,HIPAA,32,1024,research_center,0.992,standard,20000
8,mobile_unit_008,100,tier_1,4,HIPAA,2,64,mobile_unit,0.764,high,5000
9,edge_device_009,500,tier_2,4,HIPAA,1,32,edge_device,0.702,critical,2000
