timestamp,round_num,source_node,target_node,transfer_type,param_summary,strategy_name
1753385021.7894049,1,0,9,parameter_transfer,"{'norm': 3.222414970397949, 'mean': 0.003872242756187916, 'std': 0.10956037789583206}",
1753385021.7894049,1,0,1,parameter_transfer,"{'norm': 3.222414970397949, 'mean': 0.003872242756187916, 'std': 0.10956037789583206}",
1753385021.7894773,1,1,0,parameter_transfer,"{'norm': 3.2208409309387207, 'mean': 0.005163073539733887, 'std': 0.10945352911949158}",
1753385021.7894773,1,1,2,parameter_transfer,"{'norm': 3.2208409309387207, 'mean': 0.005163073539733887, 'std': 0.10945352911949158}",
1753385021.7895098,1,2,1,parameter_transfer,"{'norm': 3.1704225540161133, 'mean': 0.004388705361634493, 'std': 0.107770636677742}",
1753385021.7895098,1,2,3,parameter_transfer,"{'norm': 3.1704225540161133, 'mean': 0.004388705361634493, 'std': 0.107770636677742}",
1753385021.7895381,1,3,2,parameter_transfer,"{'norm': 3.2450501918792725, 'mean': 0.0036453893408179283, 'std': 0.11033865064382553}",
1753385021.7895381,1,3,4,parameter_transfer,"{'norm': 3.2450501918792725, 'mean': 0.0036453893408179283, 'std': 0.11033865064382553}",
1753385021.789565,1,4,3,parameter_transfer,"{'norm': 3.2041640281677246, 'mean': 0.004540524911135435, 'std': 0.10891327261924744}",
1753385021.789565,1,4,5,parameter_transfer,"{'norm': 3.2041640281677246, 'mean': 0.004540524911135435, 'std': 0.10891327261924744}",
1753385021.789592,1,5,4,parameter_transfer,"{'norm': 3.2079334259033203, 'mean': 0.003998782951384783, 'std': 0.10906282067298889}",
1753385021.789592,1,5,6,parameter_transfer,"{'norm': 3.2079334259033203, 'mean': 0.003998782951384783, 'std': 0.10906282067298889}",
1753385021.7896185,1,6,5,parameter_transfer,"{'norm': 3.1884238719940186, 'mean': 0.004915181547403336, 'std': 0.10836096107959747}",
1753385021.7896185,1,6,7,parameter_transfer,"{'norm': 3.1884238719940186, 'mean': 0.004915181547403336, 'std': 0.10836096107959747}",
1753385021.7896533,1,7,6,parameter_transfer,"{'norm': 3.2034542560577393, 'mean': 0.003814564784988761, 'std': 0.10891693830490112}",
1753385021.7896533,1,7,8,parameter_transfer,"{'norm': 3.2034542560577393, 'mean': 0.003814564784988761, 'std': 0.10891693830490112}",
1753385021.7896795,1,8,7,parameter_transfer,"{'norm': 3.240294933319092, 'mean': 0.004093870986253023, 'std': 0.11016102880239487}",
1753385021.7896795,1,8,9,parameter_transfer,"{'norm': 3.240294933319092, 'mean': 0.004093870986253023, 'std': 0.11016102880239487}",
1753385021.789704,1,9,8,parameter_transfer,"{'norm': 3.202979564666748, 'mean': 0.004954987671226263, 'std': 0.10885486006736755}",
1753385021.789704,1,9,0,parameter_transfer,"{'norm': 3.202979564666748, 'mean': 0.004954987671226263, 'std': 0.10885486006736755}",
1753385021.7897367,1,9,0,aggregation,,GossipAvg
