node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,SOC2,radiology,2010,public,mayo_clinic,tier1_hospital,611
1,local,FedRAMP,oncology,1965,research_grant,johns_hopkins,tier2_hospital,934
2,local,ISO27001,cardiology,1981,research_grant,stanford_med,research_center,1563
3,international,HIPAA_compliant,neurology,1981,private,mass_general,mobile_unit,2286
4,national,FedRAMP,pathology,1974,private,ucla_health,edge_device,4961
5,international,SOC2,radiology,2007,private,mayo_clinic,tier1_hospital,3797
6,international,ISO27001,oncology,1970,public,johns_hopkins,tier2_hospital,1991
7,local,ISO27001,cardiology,1970,mixed,stanford_med,research_center,705
8,national,HIPAA_compliant,neurology,1984,mixed,mass_general,mobile_unit,4460
9,national,SOC2,pathology,1980,research_grant,ucla_health,edge_device,3986
10,regional,FedRAMP,radiology,1950,research_grant,mayo_clinic,tier1_hospital,915
11,national,ISO27001,oncology,1997,mixed,johns_hopkins,tier2_hospital,2126
12,national,HIPAA_compliant,cardiology,2000,mixed,stanford_med,research_center,2015
13,national,HIPAA_compliant,neurology,2014,mixed,mass_general,mobile_unit,2229
14,international,SOC2,pathology,1980,private,ucla_health,edge_device,1874
