node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,PIPEDA,16,512,tier1_hospital,0.968,standard,20000
1,clinic_001,5000,tier_2,32,HIPAA,8,64,tier2_hospital,0.944,critical,5000
2,research_center_002,5000,tier_3,64,GDPR,8,256,research_center,0.981,standard,50000
3,mobile_unit_003,1000,tier_1,4,PIPEDA,2,16,mobile_unit,0.771,high,2000
4,edge_device_004,50,tier_2,2,local,1,16,edge_device,0.783,high,2000
5,hospital_005,2000,tier_1,64,PIPEDA,16,256,tier1_hospital,0.981,critical,20000
6,clinic_006,5000,tier_2,64,GDPR,4,128,tier2_hospital,0.913,high,5000
7,research_center_007,10000,tier_3,128,HIPAA,16,256,research_center,0.99,standard,20000
8,mobile_unit_008,1000,tier_1,4,PIPEDA,2,16,mobile_unit,0.806,standard,1000
9,edge_device_009,500,tier_2,8,local,1,8,edge_device,0.776,standard,500
10,hospital_010,5000,tier_1,64,GDPR,4,128,tier1_hospital,0.998,standard,50000
11,clinic_011,2000,tier_2,16,GDPR,8,128,tier2_hospital,0.913,standard,5000
12,research_center_012,5000,tier_3,256,local,32,512,research_center,0.984,critical,50000
13,mobile_unit_013,500,tier_1,4,PIPEDA,1,64,mobile_unit,0.775,high,1000
14,edge_device_014,500,tier_2,8,PIPEDA,0,32,edge_device,0.847,standard,500
