node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.008078,-92.438124,north_america,America/Chicago
1,Baltimore,USA,39.275153,-76.586545,europe,America/New_York
2,Palo Alto,USA,37.421475,-122.096292,asia_pacific,America/Los_Angeles
3,Boston,USA,42.361661,-71.036194,south_america,America/New_York
4,Los Angeles,USA,34.023125,-118.226267,africa,America/Los_Angeles
5,London,UK,51.555067,-0.161299,north_america,Europe/London
6,Paris,France,48.826531,2.317066,europe,Europe/Paris
7,Tokyo,Japan,35.644114,139.661004,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.310035,103.824105,south_america,Asia/Singapore
9,Sydney,Australia,-33.856689,151.256141,africa,Australia/Sydney
