node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,PIPEDA,8,512,tier1_hospital,0.955,critical,50000
1,clinic_001,1000,tier_2,64,GDPR,4,64,tier2_hospital,0.973,critical,20000
2,research_center_002,10000,tier_3,128,local,16,512,research_center,0.98,high,20000
3,mobile_unit_003,500,tier_1,8,HIPAA,1,64,mobile_unit,0.785,critical,1000
4,edge_device_004,100,tier_2,2,PIPEDA,1,16,edge_device,0.776,critical,2000
5,hospital_005,2000,tier_1,128,GDPR,16,512,tier1_hospital,0.965,critical,50000
6,clinic_006,2000,tier_2,64,local,8,256,tier2_hospital,0.944,critical,5000
7,research_center_007,10000,tier_3,64,HIPAA,16,1024,research_center,0.984,standard,50000
8,mobile_unit_008,100,tier_1,16,PIPEDA,2,32,mobile_unit,0.847,critical,5000
9,edge_device_009,50,tier_2,8,GDPR,1,8,edge_device,0.877,critical,500
