node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,PIPEDA,16,256,tier1_hospital,0.961,high,50000
1,clinic_001,2000,tier_2,32,HIPAA,2,256,tier2_hospital,0.902,standard,20000
2,research_center_002,20000,tier_3,256,local,8,512,research_center,0.991,high,50000
3,mobile_unit_003,500,tier_1,16,GDPR,2,16,mobile_unit,0.754,standard,5000
4,edge_device_004,500,tier_2,4,HIPAA,1,16,edge_device,0.891,high,1000
5,hospital_005,10000,tier_1,128,local,8,256,tier1_hospital,0.954,high,20000
6,clinic_006,1000,tier_2,32,PIPEDA,4,128,tier2_hospital,0.901,high,5000
7,research_center_007,5000,tier_3,128,HIPAA,32,256,research_center,0.991,standard,50000
8,mobile_unit_008,1000,tier_1,4,HIPAA,2,32,mobile_unit,0.858,standard,2000
9,edge_device_009,100,tier_2,2,GDPR,1,8,edge_device,0.809,standard,2000
10,hospital_010,5000,tier_1,32,GDPR,4,128,tier1_hospital,0.963,critical,20000
11,clinic_011,2000,tier_2,64,PIPEDA,8,128,tier2_hospital,0.959,standard,10000
12,research_center_012,10000,tier_3,128,local,16,512,research_center,0.987,high,50000
13,mobile_unit_013,100,tier_1,16,PIPEDA,1,32,mobile_unit,0.758,critical,2000
14,edge_device_014,50,tier_2,2,HIPAA,1,16,edge_device,0.85,critical,2000
