timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753358476.8201418,1,10,"[5, 6, 2, 1, 4, 3, 0, 9]",8,0.8,0.8,"{5: 1.0, 6: 1.0, 2: 1.0, 1: 1.0, 4: 1.0, 3: 1.0, 0: 1.0, 9: 1.0}",,,
1753358487.435693,2,10,"[2, 1, 0, 8, 7, 6, 5, 4]",8,0.8,0.8,"{2: 1.0, 1: 1.0, 0: 1.0, 8: 1.0, 7: 1.0, 6: 1.0, 5: 1.0, 4: 1.0}",,,
1753358497.847897,3,10,"[9, 3, 1, 2, 5, 7, 8, 6]",8,0.8,0.8,"{9: 1.0, 3: 1.0, 1: 1.0, 2: 1.0, 5: 1.0, 7: 1.0, 8: 1.0, 6: 1.0}",,,
1753358502.9780712,4,10,"[0, 1, 2, 7, 4, 3, 8, 5]",8,0.8,0.8,"{0: 1.0, 1: 1.0, 2: 1.0, 7: 1.0, 4: 1.0, 3: 1.0, 8: 1.0, 5: 1.0}",,,
1753358507.831916,5,10,"[0, 5, 3, 1, 2, 4, 8, 7]",8,0.8,0.8,"{0: 1.0, 5: 1.0, 3: 1.0, 1: 1.0, 2: 1.0, 4: 1.0, 8: 1.0, 7: 1.0}",,,
1753358512.7507024,6,10,"[3, 6, 4, 2, 5, 0, 9, 1]",8,0.8,0.8,"{3: 1.0, 6: 1.0, 4: 1.0, 2: 1.0, 5: 1.0, 0: 1.0, 9: 1.0, 1: 1.0}",,,
1753358517.631912,7,10,"[5, 7, 6, 9, 2, 8, 4, 1]",8,0.8,0.8,"{5: 1.0, 7: 1.0, 6: 1.0, 9: 1.0, 2: 1.0, 8: 1.0, 4: 1.0, 1: 1.0}",,,
1753358522.5643766,8,10,"[9, 0, 6, 8, 4, 5, 2, 7]",8,0.8,0.8,"{9: 1.0, 0: 1.0, 6: 1.0, 8: 1.0, 4: 1.0, 5: 1.0, 2: 1.0, 7: 1.0}",,,
1753358527.5986855,9,10,"[6, 8, 5, 4, 1, 7, 0, 3]",8,0.8,0.8,"{6: 1.0, 8: 1.0, 5: 1.0, 4: 1.0, 1: 1.0, 7: 1.0, 0: 1.0, 3: 1.0}",,,
1753358532.5244026,10,10,"[2, 5, 1, 0, 7, 3, 8, 6]",8,0.8,0.8,"{2: 1.0, 5: 1.0, 1: 1.0, 0: 1.0, 7: 1.0, 3: 1.0, 8: 1.0, 6: 1.0}",,,
