round_num,node_0,node_1,node_2,node_3,node_4
1,3.1399457454681396,3.334768056869507,3.1399457454681396,3.1399457454681396,3.1399457454681396
2,3.17687726020813,3.2062339782714844,3.312586784362793,3.142854928970337,3.1491847038269043
3,3.174541711807251,3.1991894245147705,3.1860835552215576,3.152919054031372,3.2689709663391113
4,3.180723190307617,3.226794719696045,3.170426607131958,3.1676058769226074,3.1915547847747803
5,3.183804512023926,3.230900526046753,3.169520854949951,3.1735150814056396,3.179896354675293
6,3.185819387435913,3.1904959678649902,3.1738173961639404,3.1748502254486084,3.2504234313964844
7,3.1961147785186768,3.1858997344970703,3.176983594894409,3.1920363903045654,3.264993906021118
8,3.2031683921813965,3.1876609325408936,3.1851534843444824,3.3203017711639404,3.2195985317230225
9,3.200822591781616,3.1907522678375244,3.2043685913085938,3.2276217937469482,3.278761625289917
10,3.359102725982666,3.197082042694092,3.205989122390747,3.228990077972412,3.2342369556427
