node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,PIPEDA,16,256,tier1_hospital,0.957,critical,50000
1,clinic_001,5000,tier_2,16,GDPR,4,256,tier2_hospital,0.927,high,5000
2,research_center_002,5000,tier_3,256,local,8,256,research_center,0.997,high,100000
3,mobile_unit_003,500,tier_1,16,GDPR,1,32,mobile_unit,0.791,high,1000
4,edge_device_004,500,tier_2,2,HIPAA,1,16,edge_device,0.764,high,500
5,hospital_005,2000,tier_1,128,HIPAA,8,256,tier1_hospital,0.98,standard,10000
6,clinic_006,2000,tier_2,16,PIPEDA,8,64,tier2_hospital,0.966,high,10000
7,research_center_007,20000,tier_3,128,PIPEDA,16,1024,research_center,0.99,standard,50000
8,mobile_unit_008,100,tier_1,4,HIPAA,2,16,mobile_unit,0.799,standard,2000
9,edge_device_009,500,tier_2,2,GDPR,1,16,edge_device,0.789,critical,500
