node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.021494,-92.422006,north_america,America/Chicago
1,Baltimore,USA,39.298591,-76.622859,europe,America/New_York
2,Palo Alto,USA,37.419289,-122.136347,asia_pacific,America/Los_Angeles
3,Boston,USA,42.363707,-71.070118,south_america,America/New_York
4,Los Angeles,USA,34.071553,-118.260633,africa,America/Los_Angeles
5,London,UK,51.494214,-0.139501,north_america,Europe/London
6,Paris,France,48.903676,2.395199,europe,Europe/Paris
7,Tokyo,Japan,35.651612,139.69959,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.329267,103.829908,south_america,Asia/Singapore
9,Sydney,Australia,-33.888127,151.230934,africa,Australia/Sydney
