node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,local,4,128,tier1_hospital,0.982,standard,10000
1,clinic_001,5000,tier_2,32,GDPR,4,128,tier2_hospital,0.913,high,10000
2,research_center_002,20000,tier_3,256,HIPAA,32,256,research_center,0.989,critical,100000
3,mobile_unit_003,500,tier_1,16,HIPAA,1,64,mobile_unit,0.873,critical,5000
4,edge_device_004,100,tier_2,2,GDPR,0,16,edge_device,0.823,critical,500
5,hospital_005,5000,tier_1,128,local,8,128,tier1_hospital,0.986,critical,20000
6,clinic_006,2000,tier_2,64,GDPR,8,256,tier2_hospital,0.962,critical,5000
7,research_center_007,10000,tier_3,64,PIPEDA,32,256,research_center,1.0,critical,50000
8,mobile_unit_008,1000,tier_1,16,local,2,16,mobile_unit,0.773,standard,1000
9,edge_device_009,100,tier_2,8,HIPAA,0,16,edge_device,0.827,critical,500
10,hospital_010,2000,tier_1,128,HIPAA,16,128,tier1_hospital,0.987,critical,20000
11,clinic_011,5000,tier_2,32,PIPEDA,2,256,tier2_hospital,0.963,standard,20000
12,research_center_012,10000,tier_3,256,PIPEDA,16,1024,research_center,0.993,high,20000
13,mobile_unit_013,1000,tier_1,4,PIPEDA,1,32,mobile_unit,0.766,critical,2000
14,edge_device_014,100,tier_2,2,HIPAA,0,8,edge_device,0.815,critical,2000
15,hospital_015,10000,tier_1,64,local,8,128,tier1_hospital,0.96,standard,20000
16,clinic_016,2000,tier_2,32,PIPEDA,4,256,tier2_hospital,0.963,critical,10000
17,research_center_017,5000,tier_3,128,HIPAA,8,1024,research_center,0.991,high,100000
18,mobile_unit_018,500,tier_1,4,HIPAA,2,16,mobile_unit,0.846,high,2000
19,edge_device_019,100,tier_2,8,local,1,32,edge_device,0.858,high,500
20,hospital_020,2000,tier_1,64,GDPR,16,256,tier1_hospital,0.951,critical,10000
21,clinic_021,5000,tier_2,64,PIPEDA,2,128,tier2_hospital,0.909,critical,10000
22,research_center_022,20000,tier_3,128,local,8,1024,research_center,0.994,critical,20000
23,mobile_unit_023,500,tier_1,8,GDPR,1,64,mobile_unit,0.842,high,1000
24,edge_device_024,500,tier_2,4,local,0,8,edge_device,0.866,high,2000
25,hospital_025,10000,tier_1,64,PIPEDA,8,128,tier1_hospital,0.953,critical,50000
26,clinic_026,2000,tier_2,16,PIPEDA,8,256,tier2_hospital,0.912,standard,20000
27,research_center_027,5000,tier_3,128,HIPAA,16,1024,research_center,0.98,critical,100000
28,mobile_unit_028,1000,tier_1,8,HIPAA,1,16,mobile_unit,0.767,high,5000
29,edge_device_029,100,tier_2,2,GDPR,1,32,edge_device,0.755,critical,500
