edge,weight
0-1,466.36
0-2,1804.92
0-3,1115.03
0-4,2070.88
0-5,5767.51
0-6,119.24
0-7,1973.12
0-8,5359.7
0-9,1106.18
0-10,530.38
0-11,1837.41
0-12,4819.65
0-13,5653.22
0-14,1648.92
1-2,4484.99
1-3,476.61
1-4,110.96
1-5,1774.89
1-6,1110.09
1-7,550.47
1-8,460.33
1-9,4524.28
1-10,1790.86
1-11,416.14
1-12,1108.85
1-13,5663.11
1-14,114.61
2-3,4910.45
2-4,1673.92
2-5,1892.66
2-6,1028.43
2-7,5009.37
2-8,1776.05
2-9,443.41
2-10,83.48
2-11,594.12
2-12,2224.85
2-13,118.84
2-14,2307.88
3-4,112.39
3-5,4509.19
3-6,4816.6
3-7,4402.31
3-8,4916.53
3-9,4269.85
3-10,824.42
3-11,916.71
3-12,2209.98
3-13,528.08
3-14,80.79
4-5,4602.21
4-6,2175.24
4-7,4845.05
4-8,4837.37
4-9,951.76
4-10,2081.21
4-11,110.61
4-12,591.13
4-13,5164.42
4-14,1022.91
5-6,919.68
5-7,2301.93
5-8,2271.38
5-9,1149.74
5-10,874.39
5-11,1702.4
5-12,5320.12
5-13,596.13
5-14,840.16
6-7,104.61
6-8,4751.48
6-9,572.72
6-10,905.99
6-11,1874.01
6-12,511.58
6-13,112.8
6-14,2214.84
7-8,5454.03
7-9,4623.84
7-10,574.34
7-11,1850.41
7-12,834.55
7-13,1148.03
7-14,5784.87
8-9,1179.5
8-10,990.44
8-11,90.69
8-12,433.31
8-13,567.42
8-14,1056.73
9-10,4316.22
9-11,5861.73
9-12,5009.75
9-13,1658.88
9-14,956.9
10-11,517.96
10-12,928.51
10-13,2178.92
10-14,492.83
11-12,951.71
11-13,4450.97
11-14,112.36
12-13,99.23
12-14,509.66
13-14,1028.27
