node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,GDPR,4,128,tier1_hospital,0.999,critical,10000
1,clinic_001,1000,tier_2,32,local,8,128,tier2_hospital,0.974,high,20000
2,research_center_002,10000,tier_3,256,local,32,512,research_center,0.996,high,50000
3,mobile_unit_003,500,tier_1,8,PIPEDA,2,64,mobile_unit,0.831,standard,2000
4,edge_device_004,50,tier_2,4,PIPEDA,0,32,edge_device,0.887,standard,500
5,hospital_005,2000,tier_1,32,PIPEDA,16,256,tier1_hospital,0.987,standard,50000
6,clinic_006,1000,tier_2,32,GDPR,4,256,tier2_hospital,0.96,critical,5000
7,research_center_007,10000,tier_3,256,GDPR,8,512,research_center,0.983,critical,100000
8,mobile_unit_008,500,tier_1,8,GDPR,1,16,mobile_unit,0.888,standard,1000
9,edge_device_009,50,tier_2,2,local,0,32,edge_device,0.704,high,1000
10,hospital_010,10000,tier_1,128,PIPEDA,8,512,tier1_hospital,0.966,critical,50000
11,clinic_011,1000,tier_2,64,GDPR,8,256,tier2_hospital,0.91,critical,10000
12,research_center_012,5000,tier_3,256,HIPAA,8,256,research_center,0.983,high,100000
13,mobile_unit_013,100,tier_1,4,GDPR,1,32,mobile_unit,0.829,high,1000
14,edge_device_014,100,tier_2,4,GDPR,0,16,edge_device,0.841,high,500
