node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.035788,-92.516469,north_america,America/Chicago
1,Baltimore,USA,39.323267,-76.646236,europe,America/New_York
2,Palo Alto,USA,37.395882,-122.113032,asia_pacific,America/Los_Angeles
3,Boston,USA,42.320464,-71.103132,south_america,America/New_York
4,Los Angeles,USA,34.017718,-118.226866,africa,America/Los_Angeles
5,London,UK,51.531211,-0.151632,north_america,Europe/London
6,Paris,France,48.901165,2.360735,europe,Europe/Paris
7,Tokyo,Japan,35.710576,139.631901,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.356736,103.778501,south_america,Asia/Singapore
9,Sydney,Australia,-33.898357,151.209868,africa,Australia/Sydney
