node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,GDPR,16,128,tier1_hospital,0.983,high,50000
1,clinic_001,1000,tier_2,32,HIPAA,8,128,tier2_hospital,0.941,critical,20000
2,research_center_002,20000,tier_3,128,local,16,256,research_center,0.986,high,50000
3,mobile_unit_003,100,tier_1,16,PIPEDA,2,32,mobile_unit,0.831,standard,2000
4,edge_device_004,50,tier_2,4,HIPAA,0,8,edge_device,0.875,standard,1000
5,hospital_005,2000,tier_1,64,HIPAA,4,128,tier1_hospital,0.968,high,20000
6,clinic_006,2000,tier_2,64,PIPEDA,4,64,tier2_hospital,0.965,standard,10000
7,research_center_007,20000,tier_3,64,local,8,512,research_center,0.987,critical,20000
8,mobile_unit_008,1000,tier_1,8,HIPAA,1,16,mobile_unit,0.784,standard,1000
9,edge_device_009,500,tier_2,8,PIPEDA,0,16,edge_device,0.821,standard,2000
10,hospital_010,5000,tier_1,128,HIPAA,8,512,tier1_hospital,0.958,standard,10000
11,clinic_011,2000,tier_2,64,local,4,64,tier2_hospital,0.924,standard,10000
12,research_center_012,5000,tier_3,256,HIPAA,16,512,research_center,0.988,high,50000
13,mobile_unit_013,1000,tier_1,8,local,1,64,mobile_unit,0.812,high,5000
14,edge_device_014,50,tier_2,8,PIPEDA,1,32,edge_device,0.829,high,2000
