node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,HIPAA_compliant,radiology,1990,research_grant,mayo_clinic,tier1_hospital,1163
1,regional,SOC2,oncology,1978,public,johns_hopkins,tier2_hospital,2783
2,local,FedRAMP,cardiology,1956,mixed,stanford_med,research_center,1477
3,regional,SOC2,neurology,1952,public,mass_general,mobile_unit,2128
4,national,FedRAMP,pathology,1971,research_grant,ucla_health,edge_device,3460
5,local,SOC2,radiology,1979,public,mayo_clinic,tier1_hospital,1081
6,local,SOC2,oncology,1950,research_grant,johns_hopkins,tier2_hospital,1610
7,international,FedRAMP,cardiology,1951,public,stanford_med,research_center,4060
8,national,FedRAMP,neurology,1971,research_grant,mass_general,mobile_unit,3284
9,local,HIPAA_compliant,pathology,1952,public,ucla_health,edge_device,1553
