node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,HIPAA_compliant,radiology,1953,private,mayo_clinic,tier1_hospital,744
1,regional,ISO27001,oncology,1971,private,johns_hopkins,tier2_hospital,4097
2,national,FedRAMP,cardiology,1995,research_grant,stanford_med,research_center,4378
3,regional,ISO27001,neurology,1989,private,mass_general,mobile_unit,956
4,national,SOC2,pathology,2008,research_grant,ucla_health,edge_device,4738
5,local,ISO27001,radiology,1953,private,mayo_clinic,tier1_hospital,2416
6,national,SOC2,oncology,1985,mixed,johns_hopkins,tier2_hospital,189
7,local,ISO27001,cardiology,1997,public,stanford_med,research_center,3086
8,national,HIPAA_compliant,neurology,1991,mixed,mass_general,mobile_unit,617
9,local,ISO27001,pathology,1975,public,ucla_health,edge_device,4673
10,international,HIPAA_compliant,radiology,1958,private,mayo_clinic,tier1_hospital,2552
11,regional,FedRAMP,oncology,1993,private,johns_hopkins,tier2_hospital,898
12,international,FedRAMP,cardiology,2000,research_grant,stanford_med,research_center,4576
13,national,SOC2,neurology,2001,research_grant,mass_general,mobile_unit,1669
14,international,SOC2,pathology,1950,public,ucla_health,edge_device,2606
