node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.0677,-92.491492,north_america,America/Chicago
1,Baltimore,USA,39.329405,-76.59909,europe,America/New_York
2,Palo Alto,USA,37.479198,-122.168023,asia_pacific,America/Los_Angeles
3,Boston,USA,42.326422,-71.029877,south_america,America/New_York
4,Los Angeles,USA,34.031637,-118.198377,africa,America/Los_Angeles
5,London,UK,51.469931,-0.103797,north_america,Europe/London
6,Paris,France,48.88947,2.359892,europe,Europe/Paris
7,Tokyo,Japan,35.711991,139.653007,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.315835,103.868687,south_america,Asia/Singapore
9,Sydney,Australia,-33.905096,151.24396,africa,Australia/Sydney
