node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,local,16,512,tier1_hospital,0.966,critical,50000
1,clinic_001,1000,tier_2,64,local,2,64,tier2_hospital,0.961,standard,20000
2,research_center_002,10000,tier_3,128,PIPEDA,8,256,research_center,0.987,high,50000
3,mobile_unit_003,100,tier_1,4,HIPAA,1,64,mobile_unit,0.86,critical,5000
4,edge_device_004,50,tier_2,4,PIPEDA,1,16,edge_device,0.874,standard,1000
5,hospital_005,5000,tier_1,32,local,16,256,tier1_hospital,0.985,standard,10000
6,clinic_006,2000,tier_2,64,HIPAA,4,256,tier2_hospital,0.946,high,10000
7,research_center_007,5000,tier_3,64,PIPEDA,16,1024,research_center,0.997,standard,20000
8,mobile_unit_008,1000,tier_1,8,local,2,64,mobile_unit,0.884,high,5000
9,edge_device_009,50,tier_2,4,local,0,8,edge_device,0.793,high,2000
