param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.3381259441375732, 'mean': 0.0031245057471096516, 'std': 0.11352236568927765}",1,0,,1,1749426140.7855077,parameter_transfer
"{'norm': 3.338034152984619, 'mean': 0.003093612613156438, 'std': 0.11352008581161499}",1,1,,0,1749426140.7855585,parameter_transfer
"{'norm': 3.338893413543701, 'mean': 0.003109551500529051, 'std': 0.1135488897562027}",1,2,,1,1749426140.7855773,parameter_transfer
"{'norm': 3.337998628616333, 'mean': 0.0031474828720092773, 'std': 0.1135174036026001}",1,3,,2,1749426140.7855923,parameter_transfer
"{'norm': 3.3378591537475586, 'mean': 0.003071538871154189, 'std': 0.1135147288441658}",1,4,,3,1749426140.7856076,parameter_transfer
"{'norm': 3.3371903896331787, 'mean': 0.0031054781284183264, 'std': 0.11349104344844818}",1,5,,4,1749426140.7856216,parameter_transfer
"{'norm': 3.3384265899658203, 'mean': 0.003089742036536336, 'std': 0.11353354156017303}",1,6,,5,1749426140.785637,parameter_transfer
"{'norm': 3.338369369506836, 'mean': 0.0030976352281868458, 'std': 0.11353138834238052}",1,7,,6,1749426140.7856598,parameter_transfer
"{'norm': 3.3388428688049316, 'mean': 0.003116714535281062, 'std': 0.11354697495698929}",1,8,,7,1749426140.7856734,parameter_transfer
"{'norm': 3.3377039432525635, 'mean': 0.003099465975537896, 'std': 0.1135086864233017}",1,9,,8,1749426140.7856865,parameter_transfer
,1,1,GossipAvg,0,1749426140.7857063,aggregation
,1,0,GossipAvg,1,1749426140.7857196,aggregation
,1,1,GossipAvg,2,1749426140.785728,aggregation
,1,2,GossipAvg,3,1749426140.7857347,aggregation
,1,3,GossipAvg,4,1749426140.7857447,aggregation
,1,4,GossipAvg,5,1749426140.7857504,aggregation
,1,5,GossipAvg,6,1749426140.785756,aggregation
,1,6,GossipAvg,7,1749426140.7857807,aggregation
,1,7,GossipAvg,8,1749426140.785789,aggregation
,1,8,GossipAvg,9,1749426140.7857947,aggregation
"{'norm': 3.338468313217163, 'mean': 0.0031314596999436617, 'std': 0.11353381723165512}",2,0,,1,1749426151.8572023,parameter_transfer
"{'norm': 3.3380215167999268, 'mean': 0.0030912156216800213, 'std': 0.11351972073316574}",2,1,,0,1749426151.8572452,parameter_transfer
"{'norm': 3.338392734527588, 'mean': 0.0030804378911852837, 'std': 0.1135326474905014}",2,2,,1,1749426151.8572626,parameter_transfer
"{'norm': 3.33807110786438, 'mean': 0.003137426683679223, 'std': 0.11352013796567917}",2,3,,2,1749426151.857277,parameter_transfer
"{'norm': 3.33821964263916, 'mean': 0.003113335929811001, 'std': 0.1135258600115776}",2,4,,3,1749426151.8572898,parameter_transfer
"{'norm': 3.3378548622131348, 'mean': 0.003089173464104533, 'std': 0.11351410299539566}",2,5,,4,1749426151.8573027,parameter_transfer
"{'norm': 3.3380026817321777, 'mean': 0.0030834346543997526, 'std': 0.11351928859949112}",2,6,,5,1749426151.8573182,parameter_transfer
"{'norm': 3.338268280029297, 'mean': 0.0030952489469200373, 'std': 0.11352800577878952}",2,7,,6,1749426151.8573318,parameter_transfer
"{'norm': 3.3378190994262695, 'mean': 0.003097094362601638, 'std': 0.11351267248392105}",2,8,,7,1749426151.857344,parameter_transfer
"{'norm': 3.338010549545288, 'mean': 0.003104105358943343, 'std': 0.11351899802684784}",2,9,,8,1749426151.8573565,parameter_transfer
,2,1,GossipAvg,0,1749426151.8573716,aggregation
,2,0,GossipAvg,1,1749426151.857381,aggregation
,2,1,GossipAvg,2,1749426151.8573885,aggregation
,2,2,GossipAvg,3,1749426151.8573952,aggregation
,2,3,GossipAvg,4,1749426151.8574018,aggregation
,2,4,GossipAvg,5,1749426151.857408,aggregation
,2,5,GossipAvg,6,1749426151.857491,aggregation
,2,6,GossipAvg,7,1749426151.8575,aggregation
,2,7,GossipAvg,8,1749426151.857508,aggregation
,2,8,GossipAvg,9,1749426151.857515,aggregation
"{'norm': 3.3376975059509277, 'mean': 0.0031103105284273624, 'std': 0.11350817233324051}",3,0,,1,1749426162.4664176,parameter_transfer
"{'norm': 3.3377718925476074, 'mean': 0.0030874195508658886, 'std': 0.11351132392883301}",3,1,,0,1749426162.4664588,parameter_transfer
"{'norm': 3.338430881500244, 'mean': 0.0030845014844089746, 'std': 0.11353382468223572}",3,2,,1,1749426162.466477,parameter_transfer
"{'norm': 3.3371710777282715, 'mean': 0.0031210093293339014, 'std': 0.11348996311426163}",3,3,,2,1749426162.4664931,parameter_transfer
"{'norm': 3.3381872177124023, 'mean': 0.003086378099396825, 'std': 0.11352548748254776}",3,4,,3,1749426162.4665084,parameter_transfer
"{'norm': 3.3380820751190186, 'mean': 0.003074513515457511, 'std': 0.1135222315788269}",3,5,,4,1749426162.466523,parameter_transfer
"{'norm': 3.3372106552124023, 'mean': 0.0030956848058849573, 'std': 0.11349198967218399}",3,6,,5,1749426162.4665372,parameter_transfer
"{'norm': 3.3381118774414062, 'mean': 0.0030885764863342047, 'std': 0.11352286487817764}",3,7,,6,1749426162.4665515,parameter_transfer
"{'norm': 3.3379440307617188, 'mean': 0.0030866533052176237, 'std': 0.11351720988750458}",3,8,,7,1749426162.4665644,parameter_transfer
"{'norm': 3.337725877761841, 'mean': 0.003127264091745019, 'std': 0.1135086715221405}",3,9,,8,1749426162.4665768,parameter_transfer
,3,1,GossipAvg,0,1749426162.466592,aggregation
,3,0,GossipAvg,1,1749426162.466602,aggregation
,3,1,GossipAvg,2,1749426162.4666097,aggregation
,3,2,GossipAvg,3,1749426162.466616,aggregation
,3,3,GossipAvg,4,1749426162.466622,aggregation
,3,4,GossipAvg,5,1749426162.466629,aggregation
,3,5,GossipAvg,6,1749426162.4667022,aggregation
,3,6,GossipAvg,7,1749426162.4667084,aggregation
,3,7,GossipAvg,8,1749426162.4667144,aggregation
,3,8,GossipAvg,9,1749426162.4667196,aggregation
