node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,PIPEDA,4,256,tier1_hospital,0.966,standard,10000
1,clinic_001,1000,tier_2,16,local,8,64,tier2_hospital,0.923,critical,5000
2,research_center_002,10000,tier_3,256,local,8,1024,research_center,0.998,standard,100000
3,mobile_unit_003,1000,tier_1,16,HIPAA,2,32,mobile_unit,0.85,high,2000
4,edge_device_004,50,tier_2,8,HIPAA,1,8,edge_device,0.894,high,2000
5,hospital_005,5000,tier_1,128,GDPR,4,256,tier1_hospital,0.957,standard,50000
6,clinic_006,1000,tier_2,32,local,2,256,tier2_hospital,0.947,standard,5000
7,research_center_007,20000,tier_3,256,GDPR,8,512,research_center,0.993,high,100000
8,mobile_unit_008,500,tier_1,4,GDPR,1,32,mobile_unit,0.872,critical,5000
9,edge_device_009,500,tier_2,4,PIPEDA,1,8,edge_device,0.785,critical,500
