node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,PIPEDA,8,512,tier1_hospital,0.961,critical,10000
1,clinic_001,1000,tier_2,16,local,4,64,tier2_hospital,0.914,critical,20000
2,research_center_002,5000,tier_3,128,GDPR,32,512,research_center,0.983,high,20000
3,mobile_unit_003,1000,tier_1,8,local,2,16,mobile_unit,0.868,standard,1000
4,edge_device_004,50,tier_2,2,local,1,8,edge_device,0.814,standard,2000
5,hospital_005,10000,tier_1,64,HIPAA,8,256,tier1_hospital,0.996,high,20000
6,clinic_006,2000,tier_2,32,GDPR,4,64,tier2_hospital,0.912,critical,20000
7,research_center_007,5000,tier_3,64,local,16,256,research_center,0.991,critical,20000
8,mobile_unit_008,1000,tier_1,8,local,2,16,mobile_unit,0.888,standard,1000
9,edge_device_009,50,tier_2,2,HIPAA,1,32,edge_device,0.729,standard,2000
10,hospital_010,2000,tier_1,128,local,4,512,tier1_hospital,0.995,high,50000
11,clinic_011,2000,tier_2,16,PIPEDA,2,128,tier2_hospital,0.967,high,10000
12,research_center_012,5000,tier_3,64,HIPAA,32,512,research_center,0.985,standard,100000
13,mobile_unit_013,1000,tier_1,8,HIPAA,1,16,mobile_unit,0.824,high,5000
14,edge_device_014,50,tier_2,8,HIPAA,0,32,edge_device,0.865,standard,500
15,hospital_015,10000,tier_1,64,PIPEDA,8,256,tier1_hospital,0.996,critical,20000
16,clinic_016,5000,tier_2,64,PIPEDA,2,64,tier2_hospital,0.93,high,20000
17,research_center_017,5000,tier_3,256,local,16,512,research_center,0.995,critical,100000
18,mobile_unit_018,100,tier_1,4,GDPR,1,64,mobile_unit,0.78,standard,2000
19,edge_device_019,50,tier_2,8,PIPEDA,1,32,edge_device,0.893,critical,2000
