node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.972503,-92.475004,north_america,America/Chicago
1,Baltimore,USA,39.287741,-76.644687,europe,America/New_York
2,Palo Alto,USA,37.47458,-122.132707,asia_pacific,America/Los_Angeles
3,Boston,USA,42.39457,-71.039684,south_america,America/New_York
4,Los Angeles,USA,34.040058,-118.275863,africa,America/Los_Angeles
5,London,UK,51.47969,-0.156814,north_america,Europe/London
6,Paris,France,48.823465,2.313024,europe,Europe/Paris
7,Tokyo,Japan,35.626889,139.681678,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.380678,103.815001,south_america,Asia/Singapore
9,Sydney,Australia,-33.828841,151.258639,africa,Australia/Sydney
10,Rochester,USA,44.050195,-92.430444,north_america,America/Chicago
11,Baltimore,USA,39.268244,-76.571251,europe,America/New_York
12,Palo Alto,USA,37.404316,-122.154849,asia_pacific,America/Los_Angeles
13,Boston,USA,42.392585,-71.097793,south_america,America/New_York
14,Los Angeles,USA,34.055923,-118.194935,africa,America/Los_Angeles
