node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,GDPR,16,128,tier1_hospital,0.966,standard,50000
1,clinic_001,5000,tier_2,16,GDPR,4,64,tier2_hospital,0.907,high,20000
2,research_center_002,20000,tier_3,256,local,16,256,research_center,0.995,standard,50000
3,mobile_unit_003,1000,tier_1,16,local,2,16,mobile_unit,0.835,critical,5000
4,edge_device_004,100,tier_2,8,GDPR,0,32,edge_device,0.873,high,1000
5,hospital_005,2000,tier_1,128,PIPEDA,4,512,tier1_hospital,0.95,critical,50000
6,clinic_006,5000,tier_2,64,GDPR,4,64,tier2_hospital,0.911,high,10000
7,research_center_007,10000,tier_3,64,HIPAA,32,512,research_center,0.99,critical,100000
8,mobile_unit_008,100,tier_1,8,GDPR,1,64,mobile_unit,0.779,critical,1000
9,edge_device_009,100,tier_2,8,HIPAA,0,8,edge_device,0.715,high,1000
