edge,weight
0-1,982.03
0-2,1197.71
0-3,508.4
0-4,93.77
0-5,5915.17
0-6,1013.54
0-7,5209.88
0-8,2139.93
0-9,88.44
1-2,5017.18
1-3,2099.44
1-4,1001.4
1-5,118.99
1-6,447.78
1-7,2026.89
1-8,433.42
1-9,804.92
2-3,965.36
2-4,444.9
2-5,2112.12
2-6,1066.82
2-7,4290.25
2-8,527.67
2-9,513.47
3-4,1957.63
3-5,5775.9
3-6,5825.67
3-7,1034.77
3-8,4636.12
3-9,1844.24
4-5,1838.26
4-6,4703.95
4-7,596.03
4-8,4660.26
4-9,1003.32
5-6,104.93
5-7,863.6
5-8,589.96
5-9,2126.45
6-7,472.52
6-8,1857.11
6-9,858.51
7-8,1869.01
7-9,459.95
8-9,852.15
