node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,GDPR,4,512,tier1_hospital,0.953,critical,50000
1,clinic_001,1000,tier_2,64,HIPAA,4,64,tier2_hospital,0.957,critical,5000
2,research_center_002,10000,tier_3,128,HIPAA,32,1024,research_center,0.982,critical,100000
3,mobile_unit_003,1000,tier_1,4,local,2,32,mobile_unit,0.851,standard,1000
4,edge_device_004,100,tier_2,8,local,1,32,edge_device,0.704,standard,1000
5,hospital_005,10000,tier_1,128,HIPAA,4,128,tier1_hospital,0.997,standard,50000
6,clinic_006,5000,tier_2,64,GDPR,4,64,tier2_hospital,0.954,critical,5000
7,research_center_007,10000,tier_3,64,GDPR,32,512,research_center,0.992,high,100000
8,mobile_unit_008,500,tier_1,8,GDPR,2,32,mobile_unit,0.818,critical,5000
9,edge_device_009,500,tier_2,8,PIPEDA,1,32,edge_device,0.754,standard,500
