edge,weight
0-1,557.24
0-2,91.63
0-3,4936.24
0-4,2044.76
0-5,500.69
0-6,96.54
0-7,854.39
0-8,1005.71
0-9,94.76
0-10,117.58
0-11,4094.07
0-12,484.94
0-13,1094.05
0-14,101.81
0-15,96.76
0-16,583.91
0-17,537.68
0-18,1170.0
0-19,450.3
1-2,420.42
1-3,87.12
1-4,2182.97
1-5,2166.78
1-6,939.44
1-7,558.44
1-8,87.75
1-9,2233.61
1-10,861.25
1-11,4102.66
1-12,1016.88
1-13,2141.88
1-14,1959.34
1-15,119.73
1-16,4735.32
1-17,4987.36
1-18,107.27
1-19,4872.58
2-3,4064.29
2-4,938.11
2-5,103.06
2-6,2135.06
2-7,2306.63
2-8,467.14
2-9,97.38
2-10,2357.52
2-11,532.19
2-12,585.01
2-13,1879.98
2-14,114.85
2-15,1648.44
2-16,116.41
2-17,113.4
2-18,95.6
2-19,1125.41
3-4,117.2
3-5,1991.84
3-6,94.87
3-7,858.31
3-8,2003.37
3-9,1793.75
3-10,588.9
3-11,901.98
3-12,4678.89
3-13,96.8
3-14,97.17
3-15,2017.47
3-16,1082.39
3-17,564.18
3-18,88.17
3-19,569.81
4-5,419.47
4-6,462.3
4-7,949.45
4-8,535.64
4-9,1036.63
4-10,5611.36
4-11,4944.09
4-12,4513.94
4-13,97.3
4-14,449.82
4-15,1778.9
4-16,447.81
4-17,102.95
4-18,1962.81
4-19,86.47
5-6,1171.09
5-7,1713.68
5-8,515.83
5-9,4410.91
5-10,1199.49
5-11,1758.05
5-12,1196.42
5-13,1999.17
5-14,1826.31
5-15,592.37
5-16,472.63
5-17,4526.1
5-18,4090.04
5-19,2358.15
6-7,105.8
6-8,1818.13
6-9,1763.38
6-10,2224.59
6-11,87.95
6-12,4523.73
6-13,1079.73
6-14,892.2
6-15,458.58
6-16,1168.15
6-17,112.2
6-18,2008.87
6-19,5021.76
7-8,1686.87
7-9,452.34
7-10,2274.75
7-11,1964.21
7-12,550.47
7-13,2147.3
7-14,95.65
7-15,804.22
7-16,4849.6
7-17,1666.66
7-18,1158.56
7-19,599.94
8-9,457.22
8-10,481.48
8-11,470.88
8-12,504.03
8-13,412.05
8-14,4092.63
8-15,501.79
8-16,483.17
8-17,5426.16
8-18,2349.36
8-19,86.82
9-10,92.43
9-11,4246.4
9-12,5326.88
9-13,1999.91
9-14,88.68
9-15,2318.43
9-16,585.26
9-17,1690.02
9-18,575.6
9-19,425.21
10-11,2246.24
10-12,5833.94
10-13,85.73
10-14,119.15
10-15,111.18
10-16,413.63
10-17,849.68
10-18,809.21
10-19,479.58
11-12,5877.56
11-13,410.97
11-14,1790.66
11-15,401.82
11-16,4562.66
11-17,860.0
11-18,575.94
11-19,1725.14
12-13,1059.9
12-14,93.27
12-15,474.45
12-16,5917.31
12-17,4431.17
12-18,5178.74
12-19,834.71
13-14,2154.6
13-15,104.73
13-16,874.98
13-17,1980.34
13-18,103.3
13-19,452.83
14-15,2061.83
14-16,4362.5
14-17,90.33
14-18,5767.99
14-19,5660.32
15-16,564.92
15-17,114.82
15-18,424.0
15-19,1026.4
16-17,2090.48
16-18,113.23
16-19,1092.68
17-18,864.43
17-19,1766.19
18-19,4115.24
