node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,local,SOC2,Rochester,USA,radiology,1954,public,mayo_clinic,tier1_hospital,north_america,2609,America/Chicago
1,regional,ISO27001,Baltimore,USA,oncology,1974,private,johns_hopkins,tier2_hospital,europe,4398,America/New_York
2,local,SOC2,Palo Alto,USA,cardiology,1950,mixed,stanford_med,research_center,asia_pacific,1042,America/Los_Angeles
3,national,FedRAMP,Boston,USA,neurology,1952,mixed,mass_general,mobile_unit,south_america,1242,America/New_York
4,regional,ISO27001,Los Angeles,USA,pathology,2008,private,ucla_health,edge_device,africa,675,America/Los_Angeles
5,local,ISO27001,London,UK,radiology,2020,private,mayo_clinic,tier1_hospital,north_america,2695,Europe/London
6,international,HIPAA_compliant,Paris,France,oncology,1991,research_grant,johns_hopkins,tier2_hospital,europe,2856,Europe/Paris
7,international,ISO27001,Tokyo,Japan,cardiology,1975,mixed,stanford_med,research_center,asia_pacific,1696,Asia/Tokyo
8,local,SOC2,Singapore,Singapore,neurology,1962,research_grant,mass_general,mobile_unit,south_america,2870,Asia/Singapore
9,regional,ISO27001,Sydney,Australia,pathology,1985,research_grant,ucla_health,edge_device,africa,209,Australia/Sydney
