node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,regional,ISO27001,Rochester,USA,radiology,2019,mixed,mayo_clinic,tier1_hospital,north_america,4055,America/Chicago
1,national,SOC2,Baltimore,USA,oncology,2015,research_grant,johns_hopkins,tier2_hospital,europe,379,America/New_York
2,national,ISO27001,Palo Alto,USA,cardiology,1953,public,stanford_med,research_center,asia_pacific,3396,America/Los_Angeles
3,international,ISO27001,Boston,USA,neurology,2005,public,mass_general,mobile_unit,south_america,4555,America/New_York
4,local,ISO27001,Los Angeles,USA,pathology,2019,private,ucla_health,edge_device,africa,651,America/Los_Angeles
5,regional,ISO27001,London,UK,radiology,2006,public,mayo_clinic,tier1_hospital,north_america,4068,Europe/London
6,regional,ISO27001,Paris,France,oncology,2007,research_grant,johns_hopkins,tier2_hospital,europe,4699,Europe/Paris
7,local,ISO27001,Tokyo,Japan,cardiology,1966,private,stanford_med,research_center,asia_pacific,3087,Asia/Tokyo
8,local,HIPAA_compliant,Singapore,Singapore,neurology,1957,mixed,mass_general,mobile_unit,south_america,2855,Asia/Singapore
9,international,SOC2,Sydney,Australia,pathology,1999,private,ucla_health,edge_device,africa,4726,Australia/Sydney
