timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753390009.8249702,1,-1,training,29.34337544441223,0,0,0,
1753390039.1131804,2,-1,training,27.53921914100647,0,0,0,
1753390069.684682,3,-1,training,29.053475618362427,0,0,0,
1753390078.6843967,4,-1,training,7.3052709102630615,0,0,0,
1753390087.388011,5,-1,training,7.152987241744995,0,0,0,
1753390096.387036,6,-1,training,7.404652118682861,0,0,0,
1753390105.100605,7,-1,training,7.135480642318726,0,0,0,
1753390114.1397736,8,-1,training,7.288542985916138,0,0,0,
1753390123.1669784,9,-1,training,7.417134046554565,0,0,0,
1753390132.2031102,10,-1,training,7.399123907089233,0,0,0,
