node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.003284,-92.474611,north_america,America/Chicago
1,Baltimore,USA,39.254826,-76.602658,europe,America/New_York
2,Palo Alto,USA,37.481982,-122.099906,asia_pacific,America/Los_Angeles
3,Boston,USA,42.373038,-71.083839,south_america,America/New_York
4,Los Angeles,USA,34.034946,-118.214609,africa,America/Los_Angeles
5,London,UK,51.486509,-0.102141,north_america,Europe/London
6,Paris,France,48.882205,2.392952,europe,Europe/Paris
7,Tokyo,Japan,35.630634,139.628958,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.341227,103.857625,south_america,Asia/Singapore
9,Sydney,Australia,-33.819502,151.168245,africa,Australia/Sydney
10,Rochester,USA,44.054613,-92.475243,north_america,America/Chicago
11,Baltimore,USA,39.332919,-76.580775,europe,America/New_York
12,Palo Alto,USA,37.468106,-122.144602,asia_pacific,America/Los_Angeles
13,Boston,USA,42.316156,-71.100519,south_america,America/New_York
14,Los Angeles,USA,34.026114,-118.280301,africa,America/Los_Angeles
