node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,HIPAA,8,128,tier1_hospital,0.968,standard,20000
1,clinic_001,1000,tier_2,64,PIPEDA,2,128,tier2_hospital,0.927,high,20000
2,research_center_002,20000,tier_3,256,PIPEDA,16,512,research_center,0.982,standard,50000
3,mobile_unit_003,500,tier_1,16,GDPR,1,64,mobile_unit,0.879,critical,5000
4,edge_device_004,50,tier_2,4,HIPAA,1,8,edge_device,0.772,critical,500
5,hospital_005,2000,tier_1,128,PIPEDA,16,512,tier1_hospital,0.988,standard,20000
6,clinic_006,2000,tier_2,32,GDPR,8,128,tier2_hospital,0.934,high,20000
7,research_center_007,10000,tier_3,256,local,16,512,research_center,0.986,standard,100000
8,mobile_unit_008,1000,tier_1,8,GDPR,1,16,mobile_unit,0.758,high,1000
9,edge_device_009,50,tier_2,8,GDPR,1,16,edge_device,0.716,standard,1000
