node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,local,4,128,tier1_hospital,0.963,critical,20000
1,clinic_001,2000,tier_2,32,GDPR,2,256,tier2_hospital,0.911,standard,20000
2,research_center_002,10000,tier_3,128,PIPEDA,16,1024,research_center,0.988,standard,20000
3,mobile_unit_003,100,tier_1,16,PIPEDA,2,32,mobile_unit,0.758,high,1000
4,edge_device_004,500,tier_2,2,GDPR,0,8,edge_device,0.847,critical,2000
5,hospital_005,5000,tier_1,32,local,16,512,tier1_hospital,0.986,standard,20000
6,clinic_006,5000,tier_2,64,HIPAA,2,64,tier2_hospital,0.922,standard,5000
7,research_center_007,5000,tier_3,128,local,32,256,research_center,1.0,critical,50000
8,mobile_unit_008,1000,tier_1,8,local,1,16,mobile_unit,0.824,standard,5000
9,edge_device_009,50,tier_2,8,local,1,8,edge_device,0.775,critical,1000
