activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749450591.1365676,1
aggregation,,False,,,1,GossipAvg,1749450607.0454757,
aggregation,,True,,,1,GossipAvg,1749450607.0454834,
aggregation,,False,,,1,GossipAvg,1749450607.0454895,
model_update,,,,0.14046770612302165,1,,1749450609.7003298,
local_training,,,{},,2,,1749450610.2095182,1
aggregation,,False,,,2,GossipAvg,1749450626.8654308,
aggregation,,True,,,2,GossipAvg,1749450626.8654382,
aggregation,,False,,,2,GossipAvg,1749450626.8654447,
model_update,,,,0.299951836702682,2,,1749450629.7107835,
local_training,,,{},,3,,1749450630.216235,1
aggregation,,False,,,3,GossipAvg,1749450645.838335,
aggregation,,True,,,3,GossipAvg,1749450645.838342,
aggregation,,False,,,3,GossipAvg,1749450645.8383484,
model_update,,,,0.2240219342823139,3,,1749450648.854092,
