round_num,node_0,node_1,node_2,node_3,node_4
1,3.444371461868286,3.4873430728912354,3.438713550567627,3.4563517570495605,3.4760231971740723
2,3.426298141479492,3.4461898803710938,3.420867681503296,3.429868698120117,3.4431610107421875
3,3.456352949142456,3.434953451156616,3.441843271255493,3.4088473320007324,3.432168960571289
4,3.3904173374176025,3.454995632171631,3.430079936981201,3.416466474533081,3.455530881881714
5,3.40972900390625,3.403022050857544,3.443657398223877,3.428823709487915,3.4381844997406006
6,3.463075876235962,3.436343193054199,3.4180500507354736,3.4298694133758545,3.4459497928619385
7,3.4614200592041016,3.480654001235962,3.424002170562744,3.4494173526763916,3.46829891204834
8,3.491415500640869,3.4735162258148193,3.4216103553771973,3.4484739303588867,3.417665958404541
9,3.476370096206665,3.503068208694458,3.458890438079834,3.4506783485412598,3.451531410217285
10,3.5111382007598877,3.4667088985443115,3.4704253673553467,3.45034122467041,3.4874820709228516
