accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,4030.0,,,,,,,,NetworkStructureEvent,,,0.4,,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753349595.986469,star,,,,,336,,4,,28,1248,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,5,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753349595.9866736,star,,,,,,,,,,,
0.0807,,,,,,,,,,,,,EvaluationEvent,2.3482091117858888,"{'loss': 2.3482091117858888, 'accuracy': 0.0807}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753349598.9371052,,,,,,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753349598.9372964,,,,,,,,,3,,,
,,1.0,,,,,1.0,,,,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}",,SamplingEvent,,,,,,,,,5,,,,,,,,,,1,"[0, 1, 2, 3, 4]",,,,,resource_sampling,,,,,,1753349598.9373581,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,22.152589559555054,1753349621.089961,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,4,1,,,,"{0: {'norm': 3.444371461868286, 'mean': 0.006601700559258461, 'std': 0.20285414159297943}, 1: {'norm': 3.4873430728912354, 'mean': 0.003291505388915539, 'std': 0.20546729862689972}, 2: {'norm': 3.438713550567627, 'mean': 0.0056657991372048855, 'std': 0.20254892110824585}, 3: {'norm': 3.4563517570495605, 'mean': 0.0055401078425347805, 'std': 0.20359212160110474}, 4: {'norm': 3.4760231971740723, 'mean': 0.0036337366327643394, 'std': 0.20479439198970795}}",,,,1,,,,,"1,2,3,4",parameter_transfer,,0,,,,1753349621.160754,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"0,1,2,3,4",,,1,,,,,,aggregation,FedAvg,,,,,1753349621.160876,,,,,,,,,,,,
,,,,,,,,,,,,,AggregationCostEvent,,,,,,,,,,,,,,,,,,,1,,,,,,resource_aggregation_cost,,,,,,1753349621.2313027,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,5,,19.284622779234553,,,,,1,,,,,,model_update,,,,,,1753349621.2561,,,,,,,,,,,,"0,1,2,3,4"
