edge,weight
0-1,1763.15
0-2,499.31
0-3,95.68
0-4,2130.76
0-5,476.8
0-6,469.93
0-7,902.33
0-8,88.07
0-9,5855.54
0-10,1924.27
0-11,4056.96
0-12,1968.55
0-13,2261.52
0-14,931.99
0-15,2034.81
0-16,4928.68
0-17,802.37
0-18,117.9
0-19,90.84
1-2,2044.7
1-3,561.24
1-4,1830.17
1-5,1133.74
1-6,832.08
1-7,2058.06
1-8,420.76
1-9,5956.06
1-10,88.04
1-11,1849.7
1-12,1116.38
1-13,874.17
1-14,2363.73
1-15,5034.84
1-16,86.15
1-17,1159.81
1-18,516.68
1-19,2128.98
2-3,2145.67
2-4,1656.39
2-5,5438.59
2-6,968.7
2-7,5555.62
2-8,1093.05
2-9,85.5
2-10,110.13
2-11,108.43
2-12,2279.42
2-13,1775.39
2-14,2283.69
2-15,477.96
2-16,88.23
2-17,101.73
2-18,5751.72
2-19,111.43
3-4,4067.49
3-5,537.81
3-6,4631.17
3-7,588.23
3-8,1910.64
3-9,486.63
3-10,544.94
3-11,2243.57
3-12,1048.63
3-13,2201.86
3-14,1720.68
3-15,83.5
3-16,104.43
3-17,98.74
3-18,102.47
3-19,564.4
4-5,2268.96
4-6,1092.11
4-7,4593.66
4-8,441.44
4-9,96.52
4-10,1176.97
4-11,898.22
4-12,2191.96
4-13,1985.02
4-14,563.32
4-15,106.55
4-16,90.35
4-17,1934.36
4-18,4790.14
4-19,5227.1
5-6,413.6
5-7,1195.38
5-8,503.83
5-9,1057.31
5-10,103.85
5-11,569.13
5-12,815.89
5-13,538.25
5-14,4910.97
5-15,1760.7
5-16,546.8
5-17,5228.96
5-18,1866.13
5-19,520.13
6-7,4257.23
6-8,924.28
6-9,513.86
6-10,1696.71
6-11,2021.21
6-12,2134.73
6-13,1115.37
6-14,432.22
6-15,4604.34
6-16,1710.81
6-17,1148.06
6-18,2212.05
6-19,4465.49
7-8,88.53
7-9,111.75
7-10,86.21
7-11,1077.34
7-12,1006.64
7-13,4525.19
7-14,524.22
7-15,1113.4
7-16,102.03
7-17,5562.26
7-18,2377.86
7-19,81.08
8-9,1756.44
8-10,802.01
8-11,112.9
8-12,555.27
8-13,536.54
8-14,110.14
8-15,1149.67
8-16,5018.03
8-17,99.98
8-18,1903.47
8-19,1604.44
9-10,4558.15
9-11,5137.2
9-12,2232.62
9-13,111.61
9-14,1157.61
9-15,860.05
9-16,1754.47
9-17,2053.83
9-18,558.27
9-19,118.85
10-11,830.62
10-12,90.21
10-13,1031.88
10-14,597.65
10-15,1045.74
10-16,4242.75
10-17,561.36
10-18,5303.63
10-19,87.81
11-12,1742.55
11-13,928.78
11-14,106.33
11-15,5772.69
11-16,514.39
11-17,4491.71
11-18,2142.77
11-19,1135.9
12-13,1990.64
12-14,1824.89
12-15,90.74
12-16,104.55
12-17,453.92
12-18,1994.58
12-19,2021.99
13-14,4918.16
13-15,508.14
13-16,112.45
13-17,1075.51
13-18,425.02
13-19,4526.86
14-15,2322.46
14-16,5372.97
14-17,4327.46
14-18,1961.58
14-19,421.17
15-16,4922.17
15-17,1133.14
15-18,2055.76
15-19,1174.96
16-17,915.16
16-18,1859.47
16-19,823.3
17-18,1164.46
17-19,4004.97
18-19,5623.86
