node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,HIPAA,4,256,tier1_hospital,0.969,critical,20000
1,clinic_001,1000,tier_2,32,GDPR,8,256,tier2_hospital,0.924,high,10000
2,research_center_002,10000,tier_3,256,local,16,512,research_center,0.988,critical,20000
3,mobile_unit_003,100,tier_1,4,PIPEDA,2,16,mobile_unit,0.889,high,1000
4,edge_device_004,50,tier_2,4,local,1,16,edge_device,0.744,high,1000
5,hospital_005,2000,tier_1,128,HIPAA,4,512,tier1_hospital,0.983,critical,20000
6,clinic_006,1000,tier_2,16,local,4,64,tier2_hospital,0.911,high,10000
7,research_center_007,5000,tier_3,64,PIPEDA,32,1024,research_center,0.994,high,50000
8,mobile_unit_008,1000,tier_1,16,HIPAA,2,64,mobile_unit,0.804,critical,2000
9,edge_device_009,100,tier_2,8,GDPR,0,16,edge_device,0.746,standard,1000
