node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,ISO27001,radiology,2000,private,mayo_clinic,tier1_hospital,795
1,local,SOC2,oncology,2016,mixed,johns_hopkins,tier2_hospital,2924
2,regional,FedRAMP,cardiology,2010,private,stanford_med,research_center,981
3,regional,ISO27001,neurology,1970,research_grant,mass_general,mobile_unit,1800
4,local,ISO27001,pathology,1992,public,ucla_health,edge_device,779
5,regional,ISO27001,radiology,1979,research_grant,mayo_clinic,tier1_hospital,3051
6,national,FedRAMP,oncology,2003,mixed,johns_hopkins,tier2_hospital,4710
7,international,HIPAA_compliant,cardiology,1987,research_grant,stanford_med,research_center,635
8,regional,ISO27001,neurology,1982,public,mass_general,mobile_unit,3950
9,regional,HIPAA_compliant,pathology,1973,research_grant,ucla_health,edge_device,4881
