node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,HIPAA_compliant,radiology,1999,research_grant,mayo_clinic,tier1_hospital,441
1,local,HIPAA_compliant,oncology,1999,research_grant,johns_hopkins,tier2_hospital,3781
2,national,HIPAA_compliant,cardiology,1969,public,stanford_med,research_center,1985
3,local,SOC2,neurology,1976,research_grant,mass_general,mobile_unit,3846
4,local,FedRAMP,pathology,1950,private,ucla_health,edge_device,1760
5,local,FedRAMP,radiology,1953,public,mayo_clinic,tier1_hospital,3536
6,regional,FedRAMP,oncology,2011,public,johns_hopkins,tier2_hospital,1280
7,local,ISO27001,cardiology,1962,private,stanford_med,research_center,3784
8,regional,SOC2,neurology,1976,private,mass_general,mobile_unit,3067
9,regional,ISO27001,pathology,1993,private,ucla_health,edge_device,296
