node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,PIPEDA,8,256,tier1_hospital,0.957,standard,20000
1,clinic_001,2000,tier_2,16,HIPAA,2,256,tier2_hospital,0.972,critical,5000
2,research_center_002,10000,tier_3,256,HIPAA,8,1024,research_center,0.999,standard,50000
3,mobile_unit_003,100,tier_1,16,GDPR,1,16,mobile_unit,0.756,high,1000
4,edge_device_004,100,tier_2,8,PIPEDA,1,16,edge_device,0.714,standard,2000
5,hospital_005,5000,tier_1,128,GDPR,4,128,tier1_hospital,0.979,high,20000
6,clinic_006,2000,tier_2,32,GDPR,4,64,tier2_hospital,0.977,standard,10000
7,research_center_007,20000,tier_3,64,PIPEDA,8,512,research_center,0.987,critical,100000
8,mobile_unit_008,500,tier_1,4,local,1,16,mobile_unit,0.899,standard,5000
9,edge_device_009,100,tier_2,2,HIPAA,1,8,edge_device,0.798,high,500
