node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,regional,HIPAA_compliant,Rochester,USA,radiology,1966,public,mayo_clinic,tier1_hospital,north_america,1936,America/Chicago
1,national,HIPAA_compliant,Baltimore,USA,oncology,1989,private,johns_hopkins,tier2_hospital,europe,3194,America/New_York
2,national,FedRAMP,Palo Alto,USA,cardiology,2018,mixed,stanford_med,research_center,asia_pacific,2299,America/Los_Angeles
3,national,ISO27001,Boston,USA,neurology,1965,public,mass_general,mobile_unit,south_america,1766,America/New_York
4,international,HIPAA_compliant,Los Angeles,USA,pathology,1951,research_grant,ucla_health,edge_device,africa,1571,America/Los_Angeles
5,local,FedRAMP,London,UK,radiology,1978,public,mayo_clinic,tier1_hospital,north_america,80,Europe/London
6,national,HIPAA_compliant,Paris,France,oncology,2008,mixed,johns_hopkins,tier2_hospital,europe,412,Europe/Paris
7,local,FedRAMP,Tokyo,Japan,cardiology,1972,private,stanford_med,research_center,asia_pacific,2498,Asia/Tokyo
8,regional,ISO27001,Singapore,Singapore,neurology,1951,public,mass_general,mobile_unit,south_america,233,Asia/Singapore
9,national,HIPAA_compliant,Sydney,Australia,pathology,1977,private,ucla_health,edge_device,africa,2245,Australia/Sydney
