timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753393977.0064957,1,10,"[9, 8, 0, 6, 2, 3, 4, 1]",8,0.8,0.8,"{9: 1.0, 8: 1.0, 0: 1.0, 6: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 1: 1.0}",,,
1753394008.6755545,2,10,"[3, 8, 4, 9, 6, 2, 0, 5]",8,0.8,0.8,"{3: 1.0, 8: 1.0, 4: 1.0, 9: 1.0, 6: 1.0, 2: 1.0, 0: 1.0, 5: 1.0}",,,
1753394033.2493956,3,10,"[4, 5, 0, 2, 6, 8, 1, 3]",8,0.8,0.8,"{4: 1.0, 5: 1.0, 0: 1.0, 2: 1.0, 6: 1.0, 8: 1.0, 1: 1.0, 3: 1.0}",,,
1753394042.328564,4,10,"[6, 2, 9, 3, 5, 1, 4, 7]",8,0.8,0.8,"{6: 1.0, 2: 1.0, 9: 1.0, 3: 1.0, 5: 1.0, 1: 1.0, 4: 1.0, 7: 1.0}",,,
1753394064.2648818,5,10,"[0, 9, 6, 4, 7, 5, 3, 8]",8,0.8,0.8,"{0: 1.0, 9: 1.0, 6: 1.0, 4: 1.0, 7: 1.0, 5: 1.0, 3: 1.0, 8: 1.0}",,,
1753394073.4216478,6,10,"[0, 9, 3, 6, 4, 8, 1, 7]",8,0.8,0.8,"{0: 1.0, 9: 1.0, 3: 1.0, 6: 1.0, 4: 1.0, 8: 1.0, 1: 1.0, 7: 1.0}",,,
1753394082.624274,7,10,"[1, 4, 9, 0, 8, 3, 7, 5]",8,0.8,0.8,"{1: 1.0, 4: 1.0, 9: 1.0, 0: 1.0, 8: 1.0, 3: 1.0, 7: 1.0, 5: 1.0}",,,
1753394092.084585,8,10,"[5, 9, 6, 8, 4, 7, 0, 3]",8,0.8,0.8,"{5: 1.0, 9: 1.0, 6: 1.0, 8: 1.0, 4: 1.0, 7: 1.0, 0: 1.0, 3: 1.0}",,,
1753394101.9615443,9,10,"[1, 3, 7, 5, 0, 9, 4, 6]",8,0.8,0.8,"{1: 1.0, 3: 1.0, 7: 1.0, 5: 1.0, 0: 1.0, 9: 1.0, 4: 1.0, 6: 1.0}",,,
1753394111.2247844,10,10,"[1, 0, 7, 2, 6, 4, 3, 8]",8,0.8,0.8,"{1: 1.0, 0: 1.0, 7: 1.0, 2: 1.0, 6: 1.0, 4: 1.0, 3: 1.0, 8: 1.0}",,,
