edge,weight
0-1,5453.52
0-2,2265.98
0-3,571.0
0-4,4311.9
0-5,1109.21
0-6,565.29
0-7,4203.57
0-8,87.91
0-9,881.92
1-2,825.18
1-3,5530.17
1-4,595.75
1-5,432.1
1-6,115.96
1-7,1057.33
1-8,4832.61
1-9,4330.7
2-3,1081.79
2-4,1891.06
2-5,103.45
2-6,1671.62
2-7,5768.52
2-8,83.38
2-9,969.03
3-4,568.09
3-5,2098.46
3-6,540.57
3-7,814.25
3-8,843.83
3-9,2039.83
4-5,1901.87
4-6,482.13
4-7,1120.33
4-8,531.05
4-9,2183.23
5-6,111.14
5-7,1666.31
5-8,1113.63
5-9,942.19
6-7,4423.69
6-8,90.59
6-9,92.8
7-8,119.27
7-9,5666.05
8-9,89.43
