node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,regional,HIPAA_compliant,Rochester,USA,radiology,1991,public,mayo_clinic,tier1_hospital,north_america,4131,America/Chicago
1,national,FedRAMP,Baltimore,USA,oncology,2013,private,johns_hopkins,tier2_hospital,europe,905,America/New_York
2,regional,HIPAA_compliant,Palo Alto,USA,cardiology,1992,public,stanford_med,research_center,asia_pacific,3153,America/Los_Angeles
3,national,ISO27001,Boston,USA,neurology,1990,public,mass_general,mobile_unit,south_america,4555,America/New_York
4,national,HIPAA_compliant,Los Angeles,USA,pathology,1999,private,ucla_health,edge_device,africa,4080,America/Los_Angeles
5,regional,FedRAMP,London,UK,radiology,1990,private,mayo_clinic,tier1_hospital,north_america,2154,Europe/London
6,international,FedRAMP,Paris,France,oncology,2017,private,johns_hopkins,tier2_hospital,europe,2599,Europe/Paris
7,regional,FedRAMP,Tokyo,Japan,cardiology,1974,public,stanford_med,research_center,asia_pacific,3669,Asia/Tokyo
8,national,FedRAMP,Singapore,Singapore,neurology,1999,mixed,mass_general,mobile_unit,south_america,1663,Asia/Singapore
9,local,SOC2,Sydney,Australia,pathology,2016,public,ucla_health,edge_device,africa,3580,Australia/Sydney
10,regional,SOC2,Rochester,USA,radiology,1952,private,mayo_clinic,tier1_hospital,north_america,1426,America/Chicago
11,international,ISO27001,Baltimore,USA,oncology,1951,public,johns_hopkins,tier2_hospital,europe,3579,America/New_York
12,international,HIPAA_compliant,Palo Alto,USA,cardiology,1991,mixed,stanford_med,research_center,asia_pacific,1674,America/Los_Angeles
13,international,FedRAMP,Boston,USA,neurology,2014,research_grant,mass_general,mobile_unit,south_america,4698,America/New_York
14,national,ISO27001,Los Angeles,USA,pathology,1950,public,ucla_health,edge_device,africa,1608,America/Los_Angeles
15,local,FedRAMP,London,UK,radiology,1950,private,mayo_clinic,tier1_hospital,north_america,4120,Europe/London
16,national,HIPAA_compliant,Paris,France,oncology,2016,public,johns_hopkins,tier2_hospital,europe,843,Europe/Paris
17,regional,HIPAA_compliant,Tokyo,Japan,cardiology,1988,mixed,stanford_med,research_center,asia_pacific,1309,Asia/Tokyo
18,national,HIPAA_compliant,Singapore,Singapore,neurology,1966,research_grant,mass_general,mobile_unit,south_america,96,Asia/Singapore
19,local,SOC2,Sydney,Australia,pathology,1978,mixed,ucla_health,edge_device,africa,4308,Australia/Sydney
