node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,ISO27001,radiology,1997,research_grant,mayo_clinic,tier1_hospital,3426
1,international,HIPAA_compliant,oncology,1991,public,johns_hopkins,tier2_hospital,1127
2,national,SOC2,cardiology,1971,private,stanford_med,research_center,4329
3,national,SOC2,neurology,1972,public,mass_general,mobile_unit,2767
4,national,FedRAMP,pathology,1957,private,ucla_health,edge_device,2555
5,local,ISO27001,radiology,1968,public,mayo_clinic,tier1_hospital,1078
6,local,HIPAA_compliant,oncology,1950,private,johns_hopkins,tier2_hospital,1439
7,international,SOC2,cardiology,1952,mixed,stanford_med,research_center,626
8,local,ISO27001,neurology,1978,mixed,mass_general,mobile_unit,4496
9,international,HIPAA_compliant,pathology,1955,public,ucla_health,edge_device,3923
10,local,HIPAA_compliant,radiology,1989,private,mayo_clinic,tier1_hospital,4249
11,local,ISO27001,oncology,1961,private,johns_hopkins,tier2_hospital,2892
12,international,SOC2,cardiology,1959,private,stanford_med,research_center,4897
13,regional,FedRAMP,neurology,1974,private,mass_general,mobile_unit,4878
14,national,FedRAMP,pathology,1994,research_grant,ucla_health,edge_device,100
15,international,FedRAMP,radiology,1997,public,mayo_clinic,tier1_hospital,3954
16,regional,FedRAMP,oncology,2005,private,johns_hopkins,tier2_hospital,3134
17,international,FedRAMP,cardiology,1953,private,stanford_med,research_center,2739
18,regional,HIPAA_compliant,neurology,1976,public,mass_general,mobile_unit,4314
19,international,SOC2,pathology,1960,research_grant,ucla_health,edge_device,3228
20,international,FedRAMP,radiology,1969,private,mayo_clinic,tier1_hospital,2557
21,local,ISO27001,oncology,1966,private,johns_hopkins,tier2_hospital,2164
22,national,ISO27001,cardiology,2017,private,stanford_med,research_center,1350
23,international,HIPAA_compliant,neurology,1971,private,mass_general,mobile_unit,1559
24,national,SOC2,pathology,1986,mixed,ucla_health,edge_device,2957
