node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,SOC2,radiology,2016,private,mayo_clinic,tier1_hospital,3988
1,local,FedRAMP,oncology,1954,public,johns_hopkins,tier2_hospital,2008
2,local,FedRAMP,cardiology,1968,research_grant,stanford_med,research_center,4735
3,international,FedRAMP,neurology,1978,mixed,mass_general,mobile_unit,2508
4,international,FedRAMP,pathology,1954,private,ucla_health,edge_device,3024
5,regional,HIPAA_compliant,radiology,1981,public,mayo_clinic,tier1_hospital,2959
6,regional,FedRAMP,oncology,1960,private,johns_hopkins,tier2_hospital,4853
7,national,HIPAA_compliant,cardiology,1987,public,stanford_med,research_center,3324
8,national,SOC2,neurology,1986,private,mass_general,mobile_unit,3336
9,international,HIPAA_compliant,pathology,1955,mixed,ucla_health,edge_device,4904
10,local,HIPAA_compliant,radiology,1991,private,mayo_clinic,tier1_hospital,4165
11,national,ISO27001,oncology,1955,research_grant,johns_hopkins,tier2_hospital,2727
12,regional,ISO27001,cardiology,1961,public,stanford_med,research_center,3286
13,international,FedRAMP,neurology,1958,private,mass_general,mobile_unit,632
14,regional,SOC2,pathology,1990,research_grant,ucla_health,edge_device,4958
15,national,ISO27001,radiology,1973,mixed,mayo_clinic,tier1_hospital,3831
16,national,ISO27001,oncology,1973,research_grant,johns_hopkins,tier2_hospital,1566
17,regional,HIPAA_compliant,cardiology,1992,mixed,stanford_med,research_center,4733
18,local,HIPAA_compliant,neurology,1988,public,mass_general,mobile_unit,2958
19,local,ISO27001,pathology,1972,research_grant,ucla_health,edge_device,4492
